r_x,f,t,y,m,r_y,l,r,UseByTechnologyByMode
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2048,1,RE1,21,RE1,13.6226
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2049,1,RE1,21,RE1,14.2184
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2050,1,RE1,21,RE1,14.8141
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2051,1,RE1,21,RE1,15.4098
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2052,1,RE1,21,RE1,16.0055
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2053,1,RE1,21,RE1,16.6011
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2020,1,RE1,21,RE1,0.017
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2021,1,RE1,21,RE1,0.017
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2022,1,RE1,21,RE1,0.017
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2023,1,RE1,21,RE1,0.017
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2024,1,RE1,21,RE1,0.017
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2025,1,RE1,21,RE1,0.017
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2026,1,RE1,21,RE1,0.017
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2027,1,RE1,21,RE1,0.017
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2028,1,RE1,21,RE1,0.017
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2029,1,RE1,21,RE1,0.0161
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2030,1,RE1,21,RE1,0.0161
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2031,1,RE1,21,RE1,0.0161
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2032,1,RE1,21,RE1,0.0161
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2033,1,RE1,21,RE1,0.0161
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2034,1,RE1,21,RE1,0.0161
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2035,1,RE1,21,RE1,0.0161
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2036,1,RE1,21,RE1,0.0161
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2037,1,RE1,21,RE1,0.0161
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2038,1,RE1,21,RE1,0.0161
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2039,1,RE1,21,RE1,0.0161
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2020,1,RE1,21,RE1,21.2781
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2021,1,RE1,21,RE1,21.8794
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2022,1,RE1,21,RE1,22.4972
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2023,1,RE1,21,RE1,23.0986
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2024,1,RE1,21,RE1,23.7252
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2025,1,RE1,21,RE1,24.3258
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2026,1,RE1,21,RE1,25.0695
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2027,1,RE1,21,RE1,25.8033
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2028,1,RE1,21,RE1,26.5387
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2029,1,RE1,21,RE1,27.2618
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2030,1,RE1,21,RE1,26.745
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2031,1,RE1,21,RE1,27.7669
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2032,1,RE1,21,RE1,28.6634
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2033,1,RE1,21,RE1,29.5593
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2034,1,RE1,21,RE1,30.4842
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2035,1,RE1,21,RE1,31.3852
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2036,1,RE1,21,RE1,32.4208
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2037,1,RE1,21,RE1,33.4543
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2038,1,RE1,21,RE1,34.4869
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2039,1,RE1,21,RE1,35.5074
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2040,1,RE1,21,RE1,36.473
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2041,1,RE1,21,RE1,37.6093
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2042,1,RE1,21,RE1,38.7377
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2043,1,RE1,21,RE1,39.8788
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2044,1,RE1,21,RE1,41.0224
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2045,1,RE1,21,RE1,42.1683
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2046,1,RE1,21,RE1,43.3974
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2047,1,RE1,21,RE1,44.6284
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2048,1,RE1,21,RE1,45.843
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2049,1,RE1,21,RE1,47.0292
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2050,1,RE1,21,RE1,48.0103
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2051,1,RE1,21,RE1,49.3008
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2052,1,RE1,21,RE1,50.5827
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2053,1,RE1,21,RE1,51.8816
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2020,1,RE1,21,RE1,23.9417
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2021,1,RE1,21,RE1,43.591
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2022,1,RE1,21,RE1,46.1748
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2023,1,RE1,21,RE1,69.9653
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2024,1,RE1,21,RE1,73.7841
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2025,1,RE1,21,RE1,73.0023
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2026,1,RE1,21,RE1,72.7093
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2027,1,RE1,21,RE1,72.3862
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2028,1,RE1,21,RE1,71.9613
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2029,1,RE1,21,RE1,74.7273
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2030,1,RE1,21,RE1,76.0981
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2031,1,RE1,21,RE1,79.3177
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2032,1,RE1,21,RE1,79.5536
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2033,1,RE1,21,RE1,82.4655
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2034,1,RE1,21,RE1,85.3816
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2035,1,RE1,21,RE1,86.6693
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2036,1,RE1,21,RE1,89.1705
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2037,1,RE1,21,RE1,92.6678
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2038,1,RE1,21,RE1,95.2901
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2039,1,RE1,21,RE1,98.2423
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2040,1,RE1,21,RE1,98.9521
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2041,1,RE1,21,RE1,103.1088
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2042,1,RE1,21,RE1,106.7998
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2043,1,RE1,21,RE1,110.4985
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2044,1,RE1,21,RE1,114.2045
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2045,1,RE1,21,RE1,118.0479
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2046,1,RE1,21,RE1,121.6462
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2047,1,RE1,21,RE1,125.5489
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2048,1,RE1,21,RE1,129.1522
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2049,1,RE1,21,RE1,135.2102
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2050,1,RE1,21,RE1,140.6003
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2051,1,RE1,21,RE1,144.1191
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2052,1,RE1,21,RE1,148.0001
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2053,1,RE1,21,RE1,151.0316
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2020,1,RE1,21,RE1,11.285
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2021,1,RE1,21,RE1,11.2024
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2022,1,RE1,21,RE1,11.2024
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2020,1,RE1,21,RE1,5.154
RE1,PHL_SER_ELE,PHL_SER_UNIT,2020,1,RE1,21,RE1,2.7088
RE1,PHL_SER_ELE,PHL_SER_UNIT,2021,1,RE1,21,RE1,2.9262
RE1,PHL_SER_ELE,PHL_SER_UNIT,2022,1,RE1,21,RE1,3.1436
RE1,PHL_SER_ELE,PHL_SER_UNIT,2023,1,RE1,21,RE1,3.361
RE1,PHL_SER_ELE,PHL_SER_UNIT,2024,1,RE1,21,RE1,3.5784
RE1,PHL_SER_ELE,PHL_SER_UNIT,2025,1,RE1,21,RE1,3.7958
RE1,PHL_SER_ELE,PHL_SER_UNIT,2026,1,RE1,21,RE1,4.0746
RE1,PHL_SER_ELE,PHL_SER_UNIT,2027,1,RE1,21,RE1,4.3534
RE1,PHL_SER_ELE,PHL_SER_UNIT,2028,1,RE1,21,RE1,4.6323
RE1,PHL_SER_ELE,PHL_SER_UNIT,2029,1,RE1,21,RE1,4.9111
RE1,PHL_SER_ELE,PHL_SER_UNIT,2030,1,RE1,21,RE1,5.19
RE1,PHL_SER_ELE,PHL_SER_UNIT,2031,1,RE1,21,RE1,5.5373
RE1,PHL_SER_ELE,PHL_SER_UNIT,2032,1,RE1,21,RE1,5.8846
RE1,PHL_SER_ELE,PHL_SER_UNIT,2033,1,RE1,21,RE1,6.2319
RE1,PHL_SER_ELE,PHL_SER_UNIT,2034,1,RE1,21,RE1,6.5792
RE1,PHL_SER_ELE,PHL_SER_UNIT,2035,1,RE1,21,RE1,6.9265
RE1,PHL_SER_ELE,PHL_SER_UNIT,2036,1,RE1,21,RE1,7.3711
RE1,PHL_SER_ELE,PHL_SER_UNIT,2037,1,RE1,21,RE1,7.8157
RE1,PHL_SER_ELE,PHL_SER_UNIT,2038,1,RE1,21,RE1,8.2604
RE1,PHL_SER_ELE,PHL_SER_UNIT,2039,1,RE1,21,RE1,8.705
RE1,PHL_SER_ELE,PHL_SER_UNIT,2040,1,RE1,21,RE1,9.1497
RE1,PHL_SER_ELE,PHL_SER_UNIT,2041,1,RE1,21,RE1,9.6868
RE1,PHL_SER_ELE,PHL_SER_UNIT,2042,1,RE1,21,RE1,10.2239
RE1,PHL_SER_ELE,PHL_SER_UNIT,2043,1,RE1,21,RE1,10.7611
RE1,PHL_SER_ELE,PHL_SER_UNIT,2044,1,RE1,21,RE1,11.2982
RE1,PHL_SER_ELE,PHL_SER_UNIT,2045,1,RE1,21,RE1,11.8354
RE1,PHL_SER_ELE,PHL_SER_UNIT,2046,1,RE1,21,RE1,12.4311
RE1,PHL_SER_ELE,PHL_SER_UNIT,2047,1,RE1,21,RE1,13.0269
RE1,PHL_SER_ELE,PHL_SER_UNIT,2048,1,RE1,21,RE1,13.6226
RE1,PHL_SER_ELE,PHL_SER_UNIT,2049,1,RE1,21,RE1,14.2184
RE1,PHL_SER_ELE,PHL_SER_UNIT,2050,1,RE1,21,RE1,14.8141
RE1,PHL_SER_ELE,PHL_SER_UNIT,2051,1,RE1,21,RE1,15.4098
RE1,PHL_SER_ELE,PHL_SER_UNIT,2052,1,RE1,21,RE1,16.0055
RE1,PHL_SER_ELE,PHL_SER_UNIT,2053,1,RE1,21,RE1,16.6011
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2020,1,RE1,21,RE1,5.5539
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2021,1,RE1,21,RE1,5.6402
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2022,1,RE1,21,RE1,5.7214
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2023,1,RE1,21,RE1,5.8024
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2024,1,RE1,21,RE1,5.8899
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2025,1,RE1,21,RE1,5.9646
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2026,1,RE1,21,RE1,6.042
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2027,1,RE1,21,RE1,6.1194
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2028,1,RE1,21,RE1,6.1967
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2029,1,RE1,21,RE1,6.26
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2030,1,RE1,21,RE1,6.2392
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2031,1,RE1,21,RE1,6.4233
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2032,1,RE1,21,RE1,6.4952
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2033,1,RE1,21,RE1,6.5535
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2034,1,RE1,21,RE1,6.6433
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2035,1,RE1,21,RE1,6.7108
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2036,1,RE1,21,RE1,6.7765
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2037,1,RE1,21,RE1,6.8423
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2038,1,RE1,21,RE1,6.908
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2039,1,RE1,21,RE1,6.837
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2040,1,RE1,21,RE1,7.0485
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2041,1,RE1,21,RE1,7.108
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2042,1,RE1,21,RE1,7.158
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2043,1,RE1,21,RE1,7.2173
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2044,1,RE1,21,RE1,7.2765
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2045,1,RE1,21,RE1,7.3357
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2046,1,RE1,21,RE1,7.388
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2047,1,RE1,21,RE1,7.4402
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2048,1,RE1,21,RE1,7.4732
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2049,1,RE1,21,RE1,7.3714
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2050,1,RE1,21,RE1,7.5968
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2051,1,RE1,21,RE1,7.6428
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2052,1,RE1,21,RE1,7.6888
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2053,1,RE1,21,RE1,7.7348
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2020,1,RE1,21,RE1,0.4719
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2021,1,RE1,21,RE1,0.491
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2022,1,RE1,21,RE1,0.5113
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2023,1,RE1,21,RE1,0.5316
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2024,1,RE1,21,RE1,0.5525
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2025,1,RE1,21,RE1,0.5728
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2026,1,RE1,21,RE1,0.6003
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2027,1,RE1,21,RE1,0.6272
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2028,1,RE1,21,RE1,0.6546
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2029,1,RE1,21,RE1,0.6821
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2030,1,RE1,21,RE1,0.709
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2031,1,RE1,21,RE1,0.7454
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2032,1,RE1,21,RE1,0.7825
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2033,1,RE1,21,RE1,0.8189
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2034,1,RE1,21,RE1,0.8553
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2035,1,RE1,21,RE1,0.8918
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2036,1,RE1,21,RE1,0.9437
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2037,1,RE1,21,RE1,0.9957
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2038,1,RE1,21,RE1,1.0477
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2039,1,RE1,21,RE1,1.1516
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2040,1,RE1,21,RE1,1.1516
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2041,1,RE1,21,RE1,1.2251
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2042,1,RE1,21,RE1,1.298
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2043,1,RE1,21,RE1,1.3714
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2044,1,RE1,21,RE1,1.4449
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2045,1,RE1,21,RE1,1.5184
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2046,1,RE1,21,RE1,1.6187
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2047,1,RE1,21,RE1,1.7191
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2048,1,RE1,21,RE1,1.8194
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2049,1,RE1,21,RE1,2.0739
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2050,1,RE1,21,RE1,2.0201
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2051,1,RE1,21,RE1,2.1509
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2052,1,RE1,21,RE1,2.2817
RE1,PHL_PRO_LIQ,PHL_TRA_AVI_LIQ,2053,1,RE1,21,RE1,2.4125
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2020,1,RE1,21,RE1,1.8229
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2021,1,RE1,21,RE1,1.7902
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2022,1,RE1,21,RE1,1.7609
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2023,1,RE1,21,RE1,1.7346
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2024,1,RE1,21,RE1,1.711
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2025,1,RE1,21,RE1,1.6904
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2026,1,RE1,21,RE1,1.6705
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2027,1,RE1,21,RE1,1.6528
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2028,1,RE1,21,RE1,1.6375
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2029,1,RE1,21,RE1,1.6236
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2030,1,RE1,21,RE1,1.4171
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2031,1,RE1,21,RE1,1.4217
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2032,1,RE1,21,RE1,1.4264
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2033,1,RE1,21,RE1,1.4307
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2034,1,RE1,21,RE1,1.4349
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2035,1,RE1,21,RE1,1.4395
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2036,1,RE1,21,RE1,1.4423
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2037,1,RE1,21,RE1,1.4456
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2038,1,RE1,21,RE1,1.4492
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2039,1,RE1,21,RE1,1.453
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2040,1,RE1,21,RE1,1.4468
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2041,1,RE1,21,RE1,1.4464
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2042,1,RE1,21,RE1,1.4468
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2043,1,RE1,21,RE1,1.4483
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2044,1,RE1,21,RE1,1.4507
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2045,1,RE1,21,RE1,1.4539
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2046,1,RE1,21,RE1,1.4563
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2047,1,RE1,21,RE1,1.4591
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2048,1,RE1,21,RE1,1.4628
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2049,1,RE1,21,RE1,1.467
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2050,1,RE1,21,RE1,1.4263
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2051,1,RE1,21,RE1,1.4346
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2052,1,RE1,21,RE1,1.4426
RE1,PHL_PRO_LIQ,PHL_TRA_BUS_LIQ,2053,1,RE1,21,RE1,1.4506
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2020,1,RE1,21,RE1,3.6455
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2021,1,RE1,21,RE1,3.7538
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2022,1,RE1,21,RE1,3.8622
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2023,1,RE1,21,RE1,3.9708
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2024,1,RE1,21,RE1,4.0798
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2025,1,RE1,21,RE1,4.1892
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2026,1,RE1,21,RE1,4.3082
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2027,1,RE1,21,RE1,4.4275
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2028,1,RE1,21,RE1,4.5474
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2029,1,RE1,21,RE1,4.6679
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2030,1,RE1,21,RE1,4.485
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2031,1,RE1,21,RE1,4.6262
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2032,1,RE1,21,RE1,4.7667
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2033,1,RE1,21,RE1,4.9065
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2034,1,RE1,21,RE1,5.046
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2035,1,RE1,21,RE1,5.185
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2036,1,RE1,21,RE1,5.3192
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2037,1,RE1,21,RE1,5.4532
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2038,1,RE1,21,RE1,5.587
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2039,1,RE1,21,RE1,5.7208
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2040,1,RE1,21,RE1,5.8428
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2041,1,RE1,21,RE1,5.957
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2042,1,RE1,21,RE1,6.0722
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2043,1,RE1,21,RE1,6.1881
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2044,1,RE1,21,RE1,6.3048
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2045,1,RE1,21,RE1,6.4221
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2046,1,RE1,21,RE1,6.5167
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2047,1,RE1,21,RE1,6.6119
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2048,1,RE1,21,RE1,6.7077
RE1,PHL_PRO_LIQ,PHL_TRA_CAR_LIQ,2049,1,RE1,21,RE1,6.804
