r,t,e,y,AnnualTechnologyEmission
RE1,PHL_POW_TD_SER,CO2e,2036,0.0
RE1,PHL_POW_TD_SER,CO2e,2037,0.0
RE1,PHL_POW_TD_SER,CO2e,2038,0.0
RE1,PHL_POW_TD_SER,CO2e,2039,0.0
RE1,PHL_POW_TD_SER,CO2e,2040,0.0
RE1,PHL_POW_TD_SER,CO2e,2041,0.0
RE1,PHL_POW_TD_SER,CO2e,2042,0.0
RE1,PHL_POW_TD_SER,CO2e,2043,0.0
RE1,PHL_POW_TD_SER,CO2e,2044,0.0
RE1,PHL_POW_TD_SER,CO2e,2045,0.0
RE1,PHL_POW_TD_SER,CO2e,2046,0.0
RE1,PHL_POW_TD_SER,CO2e,2047,0.0
RE1,PHL_POW_TD_SER,CO2e,2048,0.0
RE1,PHL_POW_TD_SER,CO2e,2049,0.0
RE1,PHL_POW_TD_SER,CO2e,2050,0.0
RE1,PHL_POW_TD_SER,CO2e,2051,0.0
RE1,PHL_POW_TD_SER,CO2e,2052,0.0
RE1,PHL_POW_TD_SER,CO2e,2053,0.0
RE1,PHL_POW_TD_SER,PM2_5,2020,0.0
RE1,PHL_POW_TD_SER,PM2_5,2021,0.0
RE1,PHL_POW_TD_SER,PM2_5,2022,0.0
RE1,PHL_POW_TD_SER,PM2_5,2023,0.0
RE1,PHL_POW_TD_SER,PM2_5,2024,0.0
RE1,PHL_POW_TD_SER,PM2_5,2025,0.0
RE1,PHL_POW_TD_SER,PM2_5,2026,0.0
RE1,PHL_POW_TD_SER,PM2_5,2027,0.0
RE1,PHL_POW_TD_SER,PM2_5,2028,0.0
RE1,PHL_POW_TD_SER,PM2_5,2029,0.0
RE1,PHL_POW_TD_SER,PM2_5,2030,0.0
RE1,PHL_POW_TD_SER,PM2_5,2031,0.0
RE1,PHL_POW_TD_SER,PM2_5,2032,0.0
RE1,PHL_POW_TD_SER,PM2_5,2033,0.0
RE1,PHL_POW_TD_SER,PM2_5,2034,0.0
RE1,PHL_POW_TD_SER,PM2_5,2035,0.0
RE1,PHL_POW_TD_SER,PM2_5,2036,0.0
RE1,PHL_POW_TD_SER,PM2_5,2037,0.0
RE1,PHL_POW_TD_SER,PM2_5,2038,0.0
RE1,PHL_POW_TD_SER,PM2_5,2039,0.0
RE1,PHL_POW_TD_SER,PM2_5,2040,0.0
RE1,PHL_POW_TD_SER,PM2_5,2041,0.0
RE1,PHL_POW_TD_SER,PM2_5,2042,0.0
RE1,PHL_POW_TD_SER,PM2_5,2043,0.0
RE1,PHL_POW_TD_SER,PM2_5,2044,0.0
RE1,PHL_POW_TD_SER,PM2_5,2045,0.0
RE1,PHL_POW_TD_SER,PM2_5,2046,0.0
RE1,PHL_POW_TD_SER,PM2_5,2047,0.0
RE1,PHL_POW_TD_SER,PM2_5,2048,0.0
RE1,PHL_POW_TD_SER,PM2_5,2049,0.0
RE1,PHL_POW_TD_SER,PM2_5,2050,0.0
RE1,PHL_POW_TD_SER,PM2_5,2051,0.0
RE1,PHL_POW_TD_SER,PM2_5,2052,0.0
RE1,PHL_POW_TD_SER,PM2_5,2053,0.0
RE1,PHL_HOU_UNIT,CO2e,2020,0.0
RE1,PHL_HOU_UNIT,CO2e,2021,0.0
RE1,PHL_HOU_UNIT,CO2e,2022,0.0
RE1,PHL_HOU_UNIT,CO2e,2023,0.0
RE1,PHL_HOU_UNIT,CO2e,2024,0.0
RE1,PHL_HOU_UNIT,CO2e,2025,0.0
RE1,PHL_HOU_UNIT,CO2e,2026,0.0
RE1,PHL_HOU_UNIT,CO2e,2027,0.0
RE1,PHL_HOU_UNIT,CO2e,2028,0.0
RE1,PHL_HOU_UNIT,CO2e,2029,0.0
RE1,PHL_HOU_UNIT,CO2e,2030,0.0
RE1,PHL_HOU_UNIT,CO2e,2031,0.0
RE1,PHL_HOU_UNIT,CO2e,2032,0.0
RE1,PHL_HOU_UNIT,CO2e,2033,0.0
RE1,PHL_HOU_UNIT,CO2e,2034,0.0
RE1,PHL_HOU_UNIT,CO2e,2035,0.0
RE1,PHL_HOU_UNIT,CO2e,2036,0.0
RE1,PHL_HOU_UNIT,CO2e,2037,0.0
RE1,PHL_HOU_UNIT,CO2e,2038,0.0
RE1,PHL_HOU_UNIT,CO2e,2039,0.0
RE1,PHL_HOU_UNIT,CO2e,2040,0.0
RE1,PHL_HOU_UNIT,CO2e,2041,0.0
RE1,PHL_HOU_UNIT,CO2e,2042,0.0
RE1,PHL_HOU_UNIT,CO2e,2043,0.0
RE1,PHL_HOU_UNIT,CO2e,2044,0.0
RE1,PHL_HOU_UNIT,CO2e,2045,0.0
RE1,PHL_HOU_UNIT,CO2e,2046,0.0
RE1,PHL_HOU_UNIT,CO2e,2047,0.0
RE1,PHL_HOU_UNIT,CO2e,2048,0.0
RE1,PHL_HOU_UNIT,CO2e,2049,0.0
RE1,PHL_HOU_UNIT,CO2e,2050,0.0
RE1,PHL_HOU_UNIT,CO2e,2051,0.0
RE1,PHL_HOU_UNIT,CO2e,2052,0.0
RE1,PHL_HOU_UNIT,CO2e,2053,0.0
RE1,PHL_HOU_UNIT,PM2_5,2020,0.0
RE1,PHL_HOU_UNIT,PM2_5,2021,0.0
RE1,PHL_HOU_UNIT,PM2_5,2022,0.0
RE1,PHL_HOU_UNIT,PM2_5,2023,0.0
RE1,PHL_HOU_UNIT,PM2_5,2024,0.0
RE1,PHL_HOU_UNIT,PM2_5,2025,0.0
RE1,PHL_HOU_UNIT,PM2_5,2026,0.0
RE1,PHL_HOU_UNIT,PM2_5,2027,0.0
RE1,PHL_HOU_UNIT,PM2_5,2028,0.0
RE1,PHL_HOU_UNIT,PM2_5,2029,0.0
RE1,PHL_HOU_UNIT,PM2_5,2030,0.0
RE1,PHL_HOU_UNIT,PM2_5,2031,0.0
RE1,PHL_HOU_UNIT,PM2_5,2032,0.0
RE1,PHL_HOU_UNIT,PM2_5,2033,0.0
RE1,PHL_HOU_UNIT,PM2_5,2034,0.0
RE1,PHL_HOU_UNIT,PM2_5,2035,0.0
RE1,PHL_HOU_UNIT,PM2_5,2036,0.0
RE1,PHL_HOU_UNIT,PM2_5,2037,0.0
RE1,PHL_HOU_UNIT,PM2_5,2038,0.0
RE1,PHL_HOU_UNIT,PM2_5,2039,0.0
RE1,PHL_HOU_UNIT,PM2_5,2040,0.0
RE1,PHL_HOU_UNIT,PM2_5,2041,0.0
RE1,PHL_HOU_UNIT,PM2_5,2042,0.0
RE1,PHL_HOU_UNIT,PM2_5,2043,0.0
RE1,PHL_HOU_UNIT,PM2_5,2044,0.0
RE1,PHL_HOU_UNIT,PM2_5,2045,0.0
RE1,PHL_HOU_UNIT,PM2_5,2046,0.0
RE1,PHL_HOU_UNIT,PM2_5,2047,0.0
RE1,PHL_HOU_UNIT,PM2_5,2048,0.0
RE1,PHL_HOU_UNIT,PM2_5,2049,0.0
RE1,PHL_HOU_UNIT,PM2_5,2050,0.0
RE1,PHL_HOU_UNIT,PM2_5,2051,0.0
RE1,PHL_HOU_UNIT,PM2_5,2052,0.0
RE1,PHL_HOU_UNIT,PM2_5,2053,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2020,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2021,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2022,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2023,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2024,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2025,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2026,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2027,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2028,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2029,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2030,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2031,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2032,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2033,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2034,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2035,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2036,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2037,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2038,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2039,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2040,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2041,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2042,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2043,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2044,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2045,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2046,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2047,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2048,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2049,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2050,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2051,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2052,0.0
RE1,PHL_HOU_COOK_OIL,CO2e,2053,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2020,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2021,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2022,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2023,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2024,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2025,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2026,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2027,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2028,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2029,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2030,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2031,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2032,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2033,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2034,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2035,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2036,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2037,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2038,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2039,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2040,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2041,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2042,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2043,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2044,-0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2045,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2046,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2047,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2048,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2049,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2050,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2051,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2052,0.0
RE1,PHL_HOU_COOK_OIL,PM2_5,2053,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2020,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2021,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2022,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2023,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2024,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2025,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2026,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2027,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2028,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2029,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2030,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2031,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2032,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2033,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2034,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2035,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2036,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2037,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2038,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2039,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2040,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2041,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2042,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2043,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2044,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2045,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2046,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2047,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2048,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2049,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2050,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2051,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2052,0.0
RE1,PHL_HOU_COOK_ELE,CO2e,2053,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2020,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2021,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2022,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2023,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2024,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2025,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2026,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2027,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2028,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2029,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2030,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2031,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2032,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2033,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2034,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2035,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2036,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2037,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2038,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2039,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2040,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2041,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2042,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2043,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2044,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2045,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2046,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2047,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2048,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2049,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2050,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2051,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2052,0.0
RE1,PHL_HOU_COOK_ELE,PM2_5,2053,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2020,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2021,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2022,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2023,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2024,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2025,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2026,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2027,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2028,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2029,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2030,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2031,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2032,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2033,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2034,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2035,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2036,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2037,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2038,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2039,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2040,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2041,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2042,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2043,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2044,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2045,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2046,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2047,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2048,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2049,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2050,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2051,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2052,0.0
RE1,PHL_HOU_COOK_NG,CO2e,2053,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2020,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2021,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2022,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2023,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2024,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2025,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2026,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2027,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2028,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2029,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2030,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2031,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2032,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2033,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2034,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2035,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2036,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2037,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2038,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2039,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2040,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2041,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2042,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2043,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2044,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2045,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2046,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2047,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2048,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2049,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2050,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2051,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2052,0.0
RE1,PHL_HOU_COOK_NG,PM2_5,2053,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2020,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2021,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2022,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2023,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2024,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2025,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2026,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2027,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2028,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2029,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2030,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2031,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2032,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2033,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2034,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2035,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2036,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2037,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2038,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2039,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2040,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2041,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2042,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2043,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2044,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2045,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2046,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2047,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2048,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2049,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2050,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2051,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2052,0.0
RE1,PHL_HOU_COOK_COAL,CO2e,2053,0.0
RE1,PHL_HOU_COOK_COAL,PM2_5,2020,0.0
RE1,PHL_HOU_COOK_COAL,PM2_5,2021,0.0286
RE1,PHL_HOU_COOK_COAL,PM2_5,2022,0.0292
RE1,PHL_HOU_COOK_COAL,PM2_5,2023,0.0295
RE1,PHL_HOU_COOK_COAL,PM2_5,2024,0.0302
RE1,PHL_HOU_COOK_COAL,PM2_5,2025,0.0305
RE1,PHL_HOU_COOK_COAL,PM2_5,2026,0.0309
RE1,PHL_HOU_COOK_COAL,PM2_5,2027,0.0323
RE1,PHL_HOU_COOK_COAL,PM2_5,2028,0.0327
RE1,PHL_HOU_COOK_COAL,PM2_5,2029,0.0331
RE1,PHL_HOU_COOK_COAL,PM2_5,2030,0.0331
RE1,PHL_HOU_COOK_COAL,PM2_5,2031,0.0335
RE1,PHL_HOU_COOK_COAL,PM2_5,2032,0.0338
RE1,PHL_HOU_COOK_COAL,PM2_5,2033,0.0342
RE1,PHL_HOU_COOK_COAL,PM2_5,2034,0.0346
RE1,PHL_HOU_COOK_COAL,PM2_5,2035,0.0354
RE1,PHL_HOU_COOK_COAL,PM2_5,2036,0.0357
RE1,PHL_HOU_COOK_COAL,PM2_5,2037,0.0361
RE1,PHL_HOU_COOK_COAL,PM2_5,2038,0.0364
RE1,PHL_HOU_COOK_COAL,PM2_5,2039,0.0367
RE1,PHL_HOU_COOK_COAL,PM2_5,2040,0.0371
RE1,PHL_HOU_COOK_COAL,PM2_5,2041,0.0374
RE1,PHL_HOU_COOK_COAL,PM2_5,2042,0.0377
RE1,PHL_HOU_COOK_COAL,PM2_5,2043,0.038
RE1,PHL_HOU_COOK_COAL,PM2_5,2044,0.0383
RE1,PHL_HOU_COOK_COAL,PM2_5,2045,0.0386
RE1,PHL_HOU_COOK_COAL,PM2_5,2046,0.0388
RE1,PHL_HOU_COOK_COAL,PM2_5,2047,0.0391
RE1,PHL_HOU_COOK_COAL,PM2_5,2048,0.0394
RE1,PHL_HOU_COOK_COAL,PM2_5,2049,0.0396
RE1,PHL_HOU_COOK_COAL,PM2_5,2050,0.0399
RE1,PHL_HOU_COOK_COAL,PM2_5,2051,0.0401
RE1,PHL_HOU_COOK_COAL,PM2_5,2052,0.0403
RE1,PHL_HOU_COOK_COAL,PM2_5,2053,0.0405
RE1,PHL_HOU_COOK_BIOM,CO2e,2020,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2021,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2022,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2023,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2024,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2025,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2026,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2027,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2028,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2029,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2030,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2031,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2032,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2033,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2034,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2035,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2036,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2037,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2038,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2039,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2040,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2041,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2042,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2043,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2044,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2045,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2046,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2047,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2048,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2049,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2050,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2051,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2052,0.0
RE1,PHL_HOU_COOK_BIOM,CO2e,2053,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2020,0.0026
RE1,PHL_HOU_COOK_BIOM,PM2_5,2021,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2022,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2023,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2024,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2025,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2026,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2027,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2028,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2029,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2030,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2031,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2032,0.0
RE1,PHL_HOU_COOK_BIOM,PM2_5,2033,0.0
