r,l,f,y,Demand
RE1,24,PHL_HOU_ELE,2033,0.0
RE1,24,PHL_HOU_ELE,2034,0.0
RE1,24,PHL_HOU_ELE,2035,0.0
RE1,24,PHL_HOU_ELE,2036,0.0
RE1,24,PHL_HOU_ELE,2037,0.0
RE1,24,PHL_HOU_ELE,2038,0.0
RE1,24,PHL_HOU_ELE,2039,0.0
RE1,24,PHL_HOU_ELE,2040,0.0
RE1,24,PHL_HOU_ELE,2041,0.0
RE1,24,PHL_HOU_ELE,2042,0.0
RE1,24,PHL_HOU_ELE,2043,0.0
RE1,24,PHL_HOU_ELE,2044,0.0
RE1,24,PHL_HOU_ELE,2045,0.0
RE1,24,PHL_HOU_ELE,2046,0.0
RE1,24,PHL_HOU_ELE,2047,0.0
RE1,24,PHL_HOU_ELE,2048,0.0
RE1,24,PHL_HOU_ELE,2049,0.0
RE1,24,PHL_HOU_ELE,2050,0.0
RE1,24,PHL_HOU_ELE,2051,0.0
RE1,24,PHL_HOU_ELE,2052,0.0
RE1,24,PHL_HOU_ELE,2053,0.0
RE1,24,PHL_POW_SFUEL,2020,0.0
RE1,24,PHL_POW_SFUEL,2021,0.0
RE1,24,PHL_POW_SFUEL,2022,0.0
RE1,24,PHL_POW_SFUEL,2023,0.0
RE1,24,PHL_POW_SFUEL,2024,0.0
RE1,24,PHL_POW_SFUEL,2025,0.0
RE1,24,PHL_POW_SFUEL,2026,0.0
RE1,24,PHL_POW_SFUEL,2027,0.0
RE1,24,PHL_POW_SFUEL,2028,0.0
RE1,24,PHL_POW_SFUEL,2029,0.0
RE1,24,PHL_POW_SFUEL,2030,0.0
RE1,24,PHL_POW_SFUEL,2031,0.0
RE1,24,PHL_POW_SFUEL,2032,0.0
RE1,24,PHL_POW_SFUEL,2033,0.0
RE1,24,PHL_POW_SFUEL,2034,0.0
RE1,24,PHL_POW_SFUEL,2035,0.0
RE1,24,PHL_POW_SFUEL,2036,0.0
RE1,24,PHL_POW_SFUEL,2037,0.0
RE1,24,PHL_POW_SFUEL,2038,0.0
RE1,24,PHL_POW_SFUEL,2039,0.0
RE1,24,PHL_POW_SFUEL,2040,0.0
RE1,24,PHL_POW_SFUEL,2041,0.0
RE1,24,PHL_POW_SFUEL,2042,0.0
RE1,24,PHL_POW_SFUEL,2043,0.0
RE1,24,PHL_POW_SFUEL,2044,0.0
RE1,24,PHL_POW_SFUEL,2045,0.0
RE1,24,PHL_POW_SFUEL,2046,0.0
RE1,24,PHL_POW_SFUEL,2047,0.0
RE1,24,PHL_POW_SFUEL,2048,0.0
RE1,24,PHL_POW_SFUEL,2049,0.0
RE1,24,PHL_POW_SFUEL,2050,0.0
RE1,24,PHL_POW_SFUEL,2051,0.0
RE1,24,PHL_POW_SFUEL,2052,0.0
RE1,24,PHL_POW_SFUEL,2053,0.0
RE1,24,PHL_PRO_LIQ,2020,0.0
RE1,24,PHL_PRO_LIQ,2021,0.0
RE1,24,PHL_PRO_LIQ,2022,0.0
RE1,24,PHL_PRO_LIQ,2023,0.0
RE1,24,PHL_PRO_LIQ,2024,0.0
RE1,24,PHL_PRO_LIQ,2025,0.0
RE1,24,PHL_PRO_LIQ,2026,0.0
RE1,24,PHL_PRO_LIQ,2027,0.0
RE1,24,PHL_PRO_LIQ,2028,0.0
RE1,24,PHL_PRO_LIQ,2029,0.0
RE1,24,PHL_PRO_LIQ,2030,0.0
RE1,24,PHL_PRO_LIQ,2031,0.0
RE1,24,PHL_PRO_LIQ,2032,0.0
RE1,24,PHL_PRO_LIQ,2033,0.0
RE1,24,PHL_PRO_LIQ,2034,0.0
RE1,24,PHL_PRO_LIQ,2035,0.0
RE1,24,PHL_PRO_LIQ,2036,0.0
RE1,24,PHL_PRO_LIQ,2037,0.0
RE1,24,PHL_PRO_LIQ,2038,0.0
RE1,24,PHL_PRO_LIQ,2039,0.0
RE1,24,PHL_PRO_LIQ,2040,0.0
RE1,24,PHL_PRO_LIQ,2041,0.0
RE1,24,PHL_PRO_LIQ,2042,0.0
RE1,24,PHL_PRO_LIQ,2043,0.0
RE1,24,PHL_PRO_LIQ,2044,0.0
RE1,24,PHL_PRO_LIQ,2045,0.0
RE1,24,PHL_PRO_LIQ,2046,0.0
RE1,24,PHL_PRO_LIQ,2047,0.0
RE1,24,PHL_PRO_LIQ,2048,0.0
RE1,24,PHL_PRO_LIQ,2049,0.0
RE1,24,PHL_PRO_LIQ,2050,0.0
RE1,24,PHL_PRO_LIQ,2051,0.0
RE1,24,PHL_PRO_LIQ,2052,0.0
RE1,24,PHL_PRO_LIQ,2053,0.0
RE1,24,PHL_PRO_OIL0,2020,0.0
RE1,24,PHL_PRO_OIL0,2021,0.0
RE1,24,PHL_PRO_OIL0,2022,0.0
RE1,24,PHL_PRO_OIL0,2023,0.0
RE1,24,PHL_PRO_OIL0,2024,0.0
RE1,24,PHL_PRO_OIL0,2025,0.0
RE1,24,PHL_PRO_OIL0,2026,0.0
RE1,24,PHL_PRO_OIL0,2027,0.0
RE1,24,PHL_PRO_OIL0,2028,0.0
RE1,24,PHL_PRO_OIL0,2029,0.0
RE1,24,PHL_PRO_OIL0,2030,0.0
RE1,24,PHL_PRO_OIL0,2031,0.0
RE1,24,PHL_PRO_OIL0,2032,0.0
RE1,24,PHL_PRO_OIL0,2033,0.0
RE1,24,PHL_PRO_OIL0,2034,0.0
RE1,24,PHL_PRO_OIL0,2035,0.0
RE1,24,PHL_PRO_OIL0,2036,0.0
RE1,24,PHL_PRO_OIL0,2037,0.0
RE1,24,PHL_PRO_OIL0,2038,0.0
RE1,24,PHL_PRO_OIL0,2039,0.0
RE1,24,PHL_PRO_OIL0,2040,0.0
RE1,24,PHL_PRO_OIL0,2041,0.0
RE1,24,PHL_PRO_OIL0,2042,0.0
RE1,24,PHL_PRO_OIL0,2043,0.0
RE1,24,PHL_PRO_OIL0,2044,0.0
RE1,24,PHL_PRO_OIL0,2045,0.0
RE1,24,PHL_PRO_OIL0,2046,0.0
RE1,24,PHL_PRO_OIL0,2047,0.0
RE1,24,PHL_PRO_OIL0,2048,0.0
RE1,24,PHL_PRO_OIL0,2049,0.0
RE1,24,PHL_PRO_OIL0,2050,0.0
RE1,24,PHL_PRO_OIL0,2051,0.0
RE1,24,PHL_PRO_OIL0,2052,0.0
RE1,24,PHL_PRO_OIL0,2053,0.0
RE1,24,PHL_PRO_OIL,2020,0.0
RE1,24,PHL_PRO_OIL,2021,0.0
RE1,24,PHL_PRO_OIL,2022,0.0
RE1,24,PHL_PRO_OIL,2023,0.0
RE1,24,PHL_PRO_OIL,2024,0.0
RE1,24,PHL_PRO_OIL,2025,0.0
RE1,24,PHL_PRO_OIL,2026,0.0
RE1,24,PHL_PRO_OIL,2027,0.0
RE1,24,PHL_PRO_OIL,2028,0.0
RE1,24,PHL_PRO_OIL,2029,0.0
RE1,24,PHL_PRO_OIL,2030,0.0
RE1,24,PHL_PRO_OIL,2031,0.0
RE1,24,PHL_PRO_OIL,2032,0.0
RE1,24,PHL_PRO_OIL,2033,0.0
RE1,24,PHL_PRO_OIL,2034,0.0
RE1,24,PHL_PRO_OIL,2035,0.0
RE1,24,PHL_PRO_OIL,2036,0.0
RE1,24,PHL_PRO_OIL,2037,0.0
RE1,24,PHL_PRO_OIL,2038,0.0
RE1,24,PHL_PRO_OIL,2039,0.0
RE1,24,PHL_PRO_OIL,2040,0.0
RE1,24,PHL_PRO_OIL,2041,0.0
RE1,24,PHL_PRO_OIL,2042,0.0
RE1,24,PHL_PRO_OIL,2043,0.0
RE1,24,PHL_PRO_OIL,2044,0.0
RE1,24,PHL_PRO_OIL,2045,0.0
RE1,24,PHL_PRO_OIL,2046,0.0
RE1,24,PHL_PRO_OIL,2047,0.0
RE1,24,PHL_PRO_OIL,2048,0.0
RE1,24,PHL_PRO_OIL,2049,0.0
RE1,24,PHL_PRO_OIL,2050,0.0
RE1,24,PHL_PRO_OIL,2051,0.0
RE1,24,PHL_PRO_OIL,2052,0.0
RE1,24,PHL_PRO_OIL,2053,0.0
RE1,24,PHL_PRO_NG0,2020,0.0
RE1,24,PHL_PRO_NG0,2021,0.0
RE1,24,PHL_PRO_NG0,2022,0.0
RE1,24,PHL_PRO_NG0,2023,0.0
RE1,24,PHL_PRO_NG0,2024,0.0
RE1,24,PHL_PRO_NG0,2025,0.0
RE1,24,PHL_PRO_NG0,2026,0.0
RE1,24,PHL_PRO_NG0,2027,0.0
RE1,24,PHL_PRO_NG0,2028,0.0
RE1,24,PHL_PRO_NG0,2029,0.0
RE1,24,PHL_PRO_NG0,2030,0.0
RE1,24,PHL_PRO_NG0,2031,0.0
RE1,24,PHL_PRO_NG0,2032,0.0
RE1,24,PHL_PRO_NG0,2033,0.0
RE1,24,PHL_PRO_NG0,2034,0.0
RE1,24,PHL_PRO_NG0,2035,0.0
RE1,24,PHL_PRO_NG0,2036,0.0
RE1,24,PHL_PRO_NG0,2037,0.0
RE1,24,PHL_PRO_NG0,2038,0.0
RE1,24,PHL_PRO_NG0,2039,0.0
RE1,24,PHL_PRO_NG0,2040,0.0
RE1,24,PHL_PRO_NG0,2041,0.0
RE1,24,PHL_PRO_NG0,2042,0.0
RE1,24,PHL_PRO_NG0,2043,0.0
RE1,24,PHL_PRO_NG0,2044,0.0
RE1,24,PHL_PRO_NG0,2045,0.0
RE1,24,PHL_PRO_NG0,2046,0.0
RE1,24,PHL_PRO_NG0,2047,0.0
RE1,24,PHL_PRO_NG0,2048,0.0
RE1,24,PHL_PRO_NG0,2049,0.0
RE1,24,PHL_PRO_NG0,2050,0.0
RE1,24,PHL_PRO_NG0,2051,0.0
RE1,24,PHL_PRO_NG0,2052,0.0
RE1,24,PHL_PRO_NG0,2053,0.0
RE1,24,PHL_PRO_NG,2020,0.0
RE1,24,PHL_PRO_NG,2021,0.0
RE1,24,PHL_PRO_NG,2022,0.0
RE1,24,PHL_PRO_NG,2023,0.0
RE1,24,PHL_PRO_NG,2024,0.0
RE1,24,PHL_PRO_NG,2025,0.0
RE1,24,PHL_PRO_NG,2026,0.0
RE1,24,PHL_PRO_NG,2027,0.0
RE1,24,PHL_PRO_NG,2028,0.0
RE1,24,PHL_PRO_NG,2029,0.0
RE1,24,PHL_PRO_NG,2030,0.0
RE1,24,PHL_PRO_NG,2031,0.0
RE1,24,PHL_PRO_NG,2032,0.0
RE1,24,PHL_PRO_NG,2033,0.0
RE1,24,PHL_PRO_NG,2034,0.0
RE1,24,PHL_PRO_NG,2035,0.0
RE1,24,PHL_PRO_NG,2036,0.0
RE1,24,PHL_PRO_NG,2037,0.0
RE1,24,PHL_PRO_NG,2038,0.0
RE1,24,PHL_PRO_NG,2039,0.0
RE1,24,PHL_PRO_NG,2040,0.0
RE1,24,PHL_PRO_NG,2041,0.0
RE1,24,PHL_PRO_NG,2042,0.0
RE1,24,PHL_PRO_NG,2043,0.0
RE1,24,PHL_PRO_NG,2044,0.0
RE1,24,PHL_PRO_NG,2045,0.0
RE1,24,PHL_PRO_NG,2046,0.0
RE1,24,PHL_PRO_NG,2047,0.0
RE1,24,PHL_PRO_NG,2048,0.0
RE1,24,PHL_PRO_NG,2049,0.0
RE1,24,PHL_PRO_NG,2050,0.0
RE1,24,PHL_PRO_NG,2051,0.0
RE1,24,PHL_PRO_NG,2052,0.0
RE1,24,PHL_PRO_NG,2053,0.0
RE1,24,PHL_PRO_COAL0,2020,0.0
RE1,24,PHL_PRO_COAL0,2021,0.0
RE1,24,PHL_PRO_COAL0,2022,0.0
RE1,24,PHL_PRO_COAL0,2023,0.0
RE1,24,PHL_PRO_COAL0,2024,0.0
RE1,24,PHL_PRO_COAL0,2025,0.0
RE1,24,PHL_PRO_COAL0,2026,0.0
RE1,24,PHL_PRO_COAL0,2027,0.0
RE1,24,PHL_PRO_COAL0,2028,0.0
RE1,24,PHL_PRO_COAL0,2029,0.0
RE1,24,PHL_PRO_COAL0,2030,0.0
RE1,24,PHL_PRO_COAL0,2031,0.0
RE1,24,PHL_PRO_COAL0,2032,0.0
RE1,24,PHL_PRO_COAL0,2033,0.0
RE1,24,PHL_PRO_COAL0,2034,0.0
RE1,24,PHL_PRO_COAL0,2035,0.0
RE1,24,PHL_PRO_COAL0,2036,0.0
RE1,24,PHL_PRO_COAL0,2037,0.0
RE1,24,PHL_PRO_COAL0,2038,0.0
RE1,24,PHL_PRO_COAL0,2039,0.0
RE1,24,PHL_PRO_COAL0,2040,0.0
RE1,24,PHL_PRO_COAL0,2041,0.0
RE1,24,PHL_PRO_COAL0,2042,0.0
RE1,24,PHL_PRO_COAL0,2043,0.0
RE1,24,PHL_PRO_COAL0,2044,0.0
RE1,24,PHL_PRO_COAL0,2045,0.0
RE1,24,PHL_PRO_COAL0,2046,0.0
RE1,24,PHL_PRO_COAL0,2047,0.0
RE1,24,PHL_PRO_COAL0,2048,0.0
RE1,24,PHL_PRO_COAL0,2049,0.0
RE1,24,PHL_PRO_COAL0,2050,0.0
RE1,24,PHL_PRO_COAL0,2051,0.0
RE1,24,PHL_PRO_COAL0,2052,0.0
RE1,24,PHL_PRO_COAL0,2053,0.0
RE1,24,PHL_PRO_COAL,2020,0.0
RE1,24,PHL_PRO_COAL,2021,0.0
RE1,24,PHL_PRO_COAL,2022,0.0
RE1,24,PHL_PRO_COAL,2023,0.0
RE1,24,PHL_PRO_COAL,2024,0.0
RE1,24,PHL_PRO_COAL,2025,0.0
RE1,24,PHL_PRO_COAL,2026,0.0
RE1,24,PHL_PRO_COAL,2027,0.0
RE1,24,PHL_PRO_COAL,2028,0.0
RE1,24,PHL_PRO_COAL,2029,0.0
RE1,24,PHL_PRO_COAL,2030,0.0
RE1,24,PHL_PRO_COAL,2031,0.0
RE1,24,PHL_PRO_COAL,2032,0.0
RE1,24,PHL_PRO_COAL,2033,0.0
RE1,24,PHL_PRO_COAL,2034,0.0
RE1,24,PHL_PRO_COAL,2035,0.0
RE1,24,PHL_PRO_COAL,2036,0.0
RE1,24,PHL_PRO_COAL,2037,0.0
RE1,24,PHL_PRO_COAL,2038,0.0
RE1,24,PHL_PRO_COAL,2039,0.0
RE1,24,PHL_PRO_COAL,2040,0.0
RE1,24,PHL_PRO_COAL,2041,0.0
RE1,24,PHL_PRO_COAL,2042,0.0
RE1,24,PHL_PRO_COAL,2043,0.0
RE1,24,PHL_PRO_COAL,2044,0.0
RE1,24,PHL_PRO_COAL,2045,0.0
RE1,24,PHL_PRO_COAL,2046,0.0
RE1,24,PHL_PRO_COAL,2047,0.0
RE1,24,PHL_PRO_COAL,2048,0.0
RE1,24,PHL_PRO_COAL,2049,0.0
RE1,24,PHL_PRO_COAL,2050,0.0
RE1,24,PHL_PRO_COAL,2051,0.0
RE1,24,PHL_PRO_COAL,2052,0.0
RE1,24,PHL_PRO_COAL,2053,0.0
RE1,24,PHL_PRO_BIOF,2020,0.0
RE1,24,PHL_PRO_BIOF,2021,0.0
RE1,24,PHL_PRO_BIOF,2022,0.0
RE1,24,PHL_PRO_BIOF,2023,0.0
RE1,24,PHL_PRO_BIOF,2024,0.0
RE1,24,PHL_PRO_BIOF,2025,0.0
RE1,24,PHL_PRO_BIOF,2026,0.0
RE1,24,PHL_PRO_BIOF,2027,0.0
RE1,24,PHL_PRO_BIOF,2028,0.0
RE1,24,PHL_PRO_BIOF,2029,0.0
RE1,24,PHL_PRO_BIOF,2030,0.0
RE1,24,PHL_PRO_BIOF,2031,0.0
RE1,24,PHL_PRO_BIOF,2032,0.0
RE1,24,PHL_PRO_BIOF,2033,0.0
RE1,24,PHL_PRO_BIOF,2034,0.0
RE1,24,PHL_PRO_BIOF,2035,0.0
RE1,24,PHL_PRO_BIOF,2036,0.0
RE1,24,PHL_PRO_BIOF,2037,0.0
RE1,24,PHL_PRO_BIOF,2038,0.0
RE1,24,PHL_PRO_BIOF,2039,0.0
RE1,24,PHL_PRO_BIOF,2040,0.0
RE1,24,PHL_PRO_BIOF,2041,0.0
RE1,24,PHL_PRO_BIOF,2042,0.0
RE1,24,PHL_PRO_BIOF,2043,0.0
RE1,24,PHL_PRO_BIOF,2044,0.0
RE1,24,PHL_PRO_BIOF,2045,0.0
RE1,24,PHL_PRO_BIOF,2046,0.0
RE1,24,PHL_PRO_BIOF,2047,0.0
RE1,24,PHL_PRO_BIOF,2048,0.0
RE1,24,PHL_PRO_BIOF,2049,0.0
RE1,24,PHL_PRO_BIOF,2050,0.0
RE1,24,PHL_PRO_BIOF,2051,0.0
RE1,24,PHL_PRO_BIOF,2052,0.0
RE1,24,PHL_PRO_BIOF,2053,0.0
RE1,24,PHL_PRO_BIOM,2020,0.0
RE1,24,PHL_PRO_BIOM,2021,0.0
RE1,24,PHL_PRO_BIOM,2022,0.0
RE1,24,PHL_PRO_BIOM,2023,0.0
RE1,24,PHL_PRO_BIOM,2024,0.0
RE1,24,PHL_PRO_BIOM,2025,0.0
RE1,24,PHL_PRO_BIOM,2026,0.0
RE1,24,PHL_PRO_BIOM,2027,0.0
RE1,24,PHL_PRO_BIOM,2028,0.0
RE1,24,PHL_PRO_BIOM,2029,0.0
RE1,24,PHL_PRO_BIOM,2030,0.0
RE1,24,PHL_PRO_BIOM,2031,0.0
RE1,24,PHL_PRO_BIOM,2032,0.0
RE1,24,PHL_PRO_BIOM,2033,0.0
RE1,24,PHL_PRO_BIOM,2034,0.0
RE1,24,PHL_PRO_BIOM,2035,0.0
RE1,24,PHL_PRO_BIOM,2036,0.0
RE1,24,PHL_PRO_BIOM,2037,0.0
RE1,24,PHL_PRO_BIOM,2038,0.0
RE1,24,PHL_PRO_BIOM,2039,0.0
RE1,24,PHL_PRO_BIOM,2040,0.0
RE1,24,PHL_PRO_BIOM,2041,0.0
RE1,24,PHL_PRO_BIOM,2042,0.0
RE1,24,PHL_PRO_BIOM,2043,0.0
RE1,24,PHL_PRO_BIOM,2044,0.0
RE1,24,PHL_PRO_BIOM,2045,0.0
RE1,24,PHL_PRO_BIOM,2046,0.0
RE1,24,PHL_PRO_BIOM,2047,0.0
RE1,24,PHL_PRO_BIOM,2048,0.0
RE1,24,PHL_PRO_BIOM,2049,0.0
RE1,24,PHL_PRO_BIOM,2050,0.0
RE1,24,PHL_PRO_BIOM,2051,0.0
RE1,24,PHL_PRO_BIOM,2052,0.0
RE1,24,PHL_PRO_BIOM,2053,0.0
RE1,25,PHL_PRO_UR,2020,0.0
RE1,25,PHL_PRO_UR,2021,0.0
RE1,25,PHL_PRO_UR,2022,0.0
RE1,25,PHL_PRO_UR,2023,0.0
RE1,25,PHL_PRO_UR,2024,0.0
RE1,25,PHL_PRO_UR,2025,0.0
RE1,25,PHL_PRO_UR,2026,0.0
RE1,25,PHL_PRO_UR,2027,0.0
RE1,25,PHL_PRO_UR,2028,0.0
RE1,25,PHL_PRO_UR,2029,0.0
RE1,25,PHL_PRO_UR,2030,0.0
RE1,25,PHL_PRO_UR,2031,0.0
RE1,25,PHL_PRO_UR,2032,0.0
RE1,25,PHL_PRO_UR,2033,0.0
RE1,25,PHL_PRO_UR,2034,0.0
RE1,25,PHL_PRO_UR,2035,0.0
RE1,25,PHL_PRO_UR,2036,0.0
RE1,25,PHL_PRO_UR,2037,0.0
RE1,25,PHL_PRO_UR,2038,0.0
RE1,25,PHL_PRO_UR,2039,0.0
RE1,25,PHL_PRO_UR,2040,0.0
RE1,25,PHL_PRO_UR,2041,0.0
RE1,25,PHL_PRO_UR,2042,0.0
RE1,25,PHL_PRO_UR,2043,0.0
RE1,25,PHL_PRO_UR,2044,0.0
RE1,25,PHL_PRO_UR,2045,0.0
RE1,25,PHL_PRO_UR,2046,0.0
RE1,25,PHL_PRO_UR,2047,0.0
RE1,25,PHL_PRO_UR,2048,0.0
RE1,25,PHL_PRO_UR,2049,0.0
RE1,25,PHL_PRO_UR,2050,0.0
RE1,25,PHL_PRO_UR,2051,0.0
RE1,25,PHL_PRO_UR,2052,0.0
RE1,25,PHL_PRO_UR,2053,0.0
RE1,25,PHL_PWR_WAT,2020,0.0
RE1,25,PHL_PWR_WAT,2021,0.0
RE1,25,PHL_PWR_WAT,2022,0.0
RE1,25,PHL_PWR_WAT,2023,0.0
RE1,25,PHL_PWR_WAT,2024,0.0
RE1,25,PHL_PWR_WAT,2025,0.0
RE1,25,PHL_PWR_WAT,2026,0.0
RE1,25,PHL_PWR_WAT,2027,0.0
RE1,25,PHL_PWR_WAT,2028,0.0
RE1,25,PHL_PWR_WAT,2029,0.0
RE1,25,PHL_PWR_WAT,2030,0.0
RE1,25,PHL_PWR_WAT,2031,0.0
RE1,25,PHL_PWR_WAT,2032,0.0
RE1,25,PHL_PWR_WAT,2033,0.0
RE1,25,PHL_PWR_WAT,2034,0.0
RE1,25,PHL_PWR_WAT,2035,0.0
RE1,25,PHL_PWR_WAT,2036,0.0
RE1,25,PHL_PWR_WAT,2037,0.0
RE1,25,PHL_PWR_WAT,2038,0.0
RE1,25,PHL_PWR_WAT,2039,0.0
RE1,25,PHL_PWR_WAT,2040,0.0
RE1,25,PHL_PWR_WAT,2041,0.0
RE1,25,PHL_PWR_WAT,2042,0.0
RE1,25,PHL_PWR_WAT,2043,0.0
RE1,25,PHL_PWR_WAT,2044,0.0
RE1,25,PHL_PWR_WAT,2045,0.0
RE1,25,PHL_PWR_WAT,2046,0.0
RE1,25,PHL_PWR_WAT,2047,0.0
RE1,25,PHL_PWR_WAT,2048,0.0
RE1,25,PHL_PWR_WAT,2049,0.0
RE1,25,PHL_PWR_WAT,2050,0.0
RE1,25,PHL_PWR_WAT,2051,0.0
RE1,25,PHL_PWR_WAT,2052,0.0
RE1,25,PHL_PWR_WAT,2053,0.0
RE1,25,PHL_PUB_WAT,2020,0.0
RE1,25,PHL_PUB_WAT,2021,0.0
RE1,25,PHL_PUB_WAT,2022,0.0
RE1,25,PHL_PUB_WAT,2023,0.0
RE1,25,PHL_PUB_WAT,2024,0.0
RE1,25,PHL_PUB_WAT,2025,0.0
RE1,25,PHL_PUB_WAT,2026,0.0
RE1,25,PHL_PUB_WAT,2027,0.0
RE1,25,PHL_PUB_WAT,2028,0.0
RE1,25,PHL_PUB_WAT,2029,0.0
RE1,25,PHL_PUB_WAT,2030,0.0
RE1,25,PHL_PUB_WAT,2031,0.0
RE1,25,PHL_PUB_WAT,2032,0.0
RE1,25,PHL_PUB_WAT,2033,0.0
RE1,25,PHL_PUB_WAT,2034,0.0
RE1,25,PHL_PUB_WAT,2035,0.0
RE1,25,PHL_PUB_WAT,2036,0.0
RE1,25,PHL_PUB_WAT,2037,0.0
RE1,25,PHL_PUB_WAT,2038,0.0
RE1,25,PHL_PUB_WAT,2039,0.0
RE1,25,PHL_PUB_WAT,2040,0.0
RE1,25,PHL_PUB_WAT,2041,0.0
RE1,25,PHL_PUB_WAT,2042,0.0
RE1,25,PHL_PUB_WAT,2043,0.0
RE1,25,PHL_PUB_WAT,2044,0.0
RE1,25,PHL_PUB_WAT,2045,0.0
RE1,25,PHL_PUB_WAT,2046,0.0
RE1,25,PHL_PUB_WAT,2047,0.0
RE1,25,PHL_PUB_WAT,2048,0.0
RE1,25,PHL_PUB_WAT,2049,0.0
RE1,25,PHL_PUB_WAT,2050,0.0
RE1,25,PHL_PUB_WAT,2051,0.0
RE1,25,PHL_PUB_WAT,2052,0.0
RE1,25,PHL_PUB_WAT,2053,0.0
RE1,25,PHL_WTR_SUR,2020,0.0
RE1,25,PHL_WTR_SUR,2021,0.0
RE1,25,PHL_WTR_SUR,2022,0.0
RE1,25,PHL_WTR_SUR,2023,0.0
RE1,25,PHL_WTR_SUR,2024,0.0
RE1,25,PHL_WTR_SUR,2025,0.0
RE1,25,PHL_WTR_SUR,2026,0.0
RE1,25,PHL_WTR_SUR,2027,0.0
RE1,25,PHL_WTR_SUR,2028,0.0
RE1,25,PHL_WTR_SUR,2029,0.0
RE1,25,PHL_WTR_SUR,2030,0.0
RE1,25,PHL_WTR_SUR,2031,0.0
RE1,25,PHL_WTR_SUR,2032,0.0
RE1,25,PHL_WTR_SUR,2033,0.0
RE1,25,PHL_WTR_SUR,2034,0.0
RE1,25,PHL_WTR_SUR,2035,0.0
RE1,25,PHL_WTR_SUR,2036,0.0
RE1,25,PHL_WTR_SUR,2037,0.0
RE1,25,PHL_WTR_SUR,2038,0.0
RE1,25,PHL_WTR_SUR,2039,0.0
RE1,25,PHL_WTR_SUR,2040,0.0
RE1,25,PHL_WTR_SUR,2041,0.0
RE1,25,PHL_WTR_SUR,2042,0.0
RE1,25,PHL_WTR_SUR,2043,0.0
RE1,25,PHL_WTR_SUR,2044,0.0
RE1,25,PHL_WTR_SUR,2045,0.0
RE1,25,PHL_WTR_SUR,2046,0.0
RE1,25,PHL_WTR_SUR,2047,0.0
RE1,25,PHL_WTR_SUR,2048,0.0
RE1,25,PHL_WTR_SUR,2049,0.0
RE1,25,PHL_WTR_SUR,2050,0.0
RE1,25,PHL_WTR_SUR,2051,0.0
RE1,25,PHL_WTR_SUR,2052,0.0
RE1,25,PHL_WTR_SUR,2053,0.0
RE1,25,PHL_WTR_GWT,2020,0.0
RE1,25,PHL_WTR_GWT,2021,0.0
RE1,25,PHL_WTR_GWT,2022,0.0
RE1,25,PHL_WTR_GWT,2023,0.0
RE1,25,PHL_WTR_GWT,2024,0.0
RE1,25,PHL_WTR_GWT,2025,0.0
RE1,25,PHL_WTR_GWT,2026,0.0
RE1,25,PHL_WTR_GWT,2027,0.0
RE1,25,PHL_WTR_GWT,2028,0.0
RE1,25,PHL_WTR_GWT,2029,0.0
RE1,25,PHL_WTR_GWT,2030,0.0
RE1,25,PHL_WTR_GWT,2031,0.0
RE1,25,PHL_WTR_GWT,2032,0.0
RE1,25,PHL_WTR_GWT,2033,0.0
RE1,25,PHL_WTR_GWT,2034,0.0
RE1,25,PHL_WTR_GWT,2035,0.0
RE1,25,PHL_WTR_GWT,2036,0.0
RE1,25,PHL_WTR_GWT,2037,0.0
RE1,25,PHL_WTR_GWT,2038,0.0
RE1,25,PHL_WTR_GWT,2039,0.0
RE1,25,PHL_WTR_GWT,2040,0.0
RE1,25,PHL_WTR_GWT,2041,0.0
RE1,25,PHL_WTR_GWT,2042,0.0
RE1,25,PHL_WTR_GWT,2043,0.0
RE1,25,PHL_WTR_GWT,2044,0.0
RE1,25,PHL_WTR_GWT,2045,0.0
RE1,25,PHL_WTR_GWT,2046,0.0
RE1,25,PHL_WTR_GWT,2047,0.0
RE1,25,PHL_WTR_GWT,2048,0.0
RE1,25,PHL_WTR_GWT,2049,0.0
RE1,25,PHL_WTR_GWT,2050,0.0
RE1,25,PHL_WTR_GWT,2051,0.0
RE1,25,PHL_WTR_GWT,2052,0.0
RE1,25,PHL_WTR_GWT,2053,0.0
RE1,25,PHL_WTR_EVT,2020,0.0
RE1,25,PHL_WTR_EVT,2021,0.0
RE1,25,PHL_WTR_EVT,2022,0.0
RE1,25,PHL_WTR_EVT,2023,0.0
RE1,25,PHL_WTR_EVT,2024,0.0
RE1,25,PHL_WTR_EVT,2025,0.0
RE1,25,PHL_WTR_EVT,2026,0.0
RE1,25,PHL_WTR_EVT,2027,0.0
RE1,25,PHL_WTR_EVT,2028,0.0
RE1,25,PHL_WTR_EVT,2029,0.0
RE1,25,PHL_WTR_EVT,2030,0.0
RE1,25,PHL_WTR_EVT,2031,0.0
RE1,25,PHL_WTR_EVT,2032,0.0
RE1,25,PHL_WTR_EVT,2033,0.0
RE1,25,PHL_WTR_EVT,2034,0.0
RE1,25,PHL_WTR_EVT,2035,0.0
RE1,25,PHL_WTR_EVT,2036,0.0
RE1,25,PHL_WTR_EVT,2037,0.0
RE1,25,PHL_WTR_EVT,2038,0.0
RE1,25,PHL_WTR_EVT,2039,0.0
RE1,25,PHL_WTR_EVT,2040,0.0
RE1,25,PHL_WTR_EVT,2041,0.0
RE1,25,PHL_WTR_EVT,2042,0.0
