r_x,f,t,y,m,r_y,l,r,ProductionByTechnologyByMode
RE1,PHL_POW_ELE,PHL_POW_CHP_COAL_OLD,2032,1,RE1,23,RE1,3.9881
RE1,PHL_POW_ELE,PHL_POW_CHP_COAL_OLD,2033,1,RE1,23,RE1,5.6096
RE1,PHL_POW_ELE,PHL_POW_CHP_COAL_OLD,2034,1,RE1,23,RE1,6.0865
RE1,PHL_POW_ELE,PHL_POW_CHP_COAL_OLD,2035,1,RE1,23,RE1,4.7087
RE1,PHL_POW_ELE,PHL_POW_CHP_COAL_OLD,2036,1,RE1,23,RE1,3.347
RE1,PHL_POW_ELE,PHL_POW_CHP_COAL_OLD,2037,1,RE1,23,RE1,1.5449
RE1,PHL_POW_ELE,PHL_POW_CHP_NG_OLD,2020,1,RE1,23,RE1,5.6686
RE1,PHL_POW_ELE,PHL_POW_CHP_NG_OLD,2021,1,RE1,23,RE1,5.6686
RE1,PHL_POW_ELE,PHL_POW_CHP_NG_OLD,2023,1,RE1,23,RE1,5.6686
RE1,PHL_POW_ELE,PHL_POW_CHP_NG_OLD,2036,1,RE1,23,RE1,0.873
RE1,PHL_POW_ELE,PHL_POW_CHP_NG_OLD,2037,1,RE1,23,RE1,0.873
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2020,1,RE1,23,RE1,1.9074
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2021,1,RE1,23,RE1,1.9074
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2022,1,RE1,23,RE1,1.913
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2023,1,RE1,23,RE1,1.8607
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2024,1,RE1,23,RE1,1.8709
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2025,1,RE1,23,RE1,1.9252
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2026,1,RE1,23,RE1,3.2103
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2027,1,RE1,23,RE1,3.2103
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2028,1,RE1,23,RE1,3.2103
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2029,1,RE1,23,RE1,3.2103
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2030,1,RE1,23,RE1,3.2103
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2031,1,RE1,23,RE1,3.2103
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2032,1,RE1,23,RE1,3.2103
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2033,1,RE1,23,RE1,2.9977
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2034,1,RE1,23,RE1,3.2795
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2035,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2036,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2037,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2038,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2039,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2040,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2041,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2042,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2043,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2044,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2045,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2046,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2047,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2048,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2049,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2050,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2051,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2052,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2053,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2020,1,RE1,23,RE1,1.9074
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2021,1,RE1,23,RE1,1.9074
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2022,1,RE1,23,RE1,1.913
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2023,1,RE1,23,RE1,1.8607
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2024,1,RE1,23,RE1,1.8709
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2025,1,RE1,23,RE1,1.9252
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2026,1,RE1,23,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2027,1,RE1,23,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2028,1,RE1,23,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2029,1,RE1,23,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2030,1,RE1,23,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2031,1,RE1,23,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2032,1,RE1,23,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2033,1,RE1,23,RE1,2.9977
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2034,1,RE1,23,RE1,3.2795
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2035,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2036,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2037,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2038,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2039,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2040,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2041,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2042,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2043,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2044,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2045,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2046,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2047,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2048,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2049,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2050,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2051,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2052,1,RE1,23,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2053,1,RE1,23,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2025,1,RE1,23,RE1,3.1816
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2026,1,RE1,23,RE1,3.1816
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2027,1,RE1,23,RE1,5.4288
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2028,1,RE1,23,RE1,7.6675
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2029,1,RE1,23,RE1,9.8955
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2030,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2031,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2032,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2033,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2034,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2035,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2036,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2037,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2038,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2039,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2040,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2041,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2042,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2043,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2044,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2045,1,RE1,23,RE1,20.4016
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2046,1,RE1,23,RE1,19.3002
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2047,1,RE1,23,RE1,18.1314
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2048,1,RE1,23,RE1,18.1314
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2049,1,RE1,23,RE1,17.22
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2050,1,RE1,23,RE1,17.22
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2051,1,RE1,23,RE1,17.22
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2052,1,RE1,23,RE1,14.9727
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2053,1,RE1,23,RE1,12.7341
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2020,1,RE1,23,RE1,1.2476
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2021,1,RE1,23,RE1,1.869
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2022,1,RE1,23,RE1,1.8729
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2023,1,RE1,23,RE1,1.8843
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2024,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2025,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2026,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2027,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2028,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2029,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2030,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2031,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2032,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2033,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2034,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2035,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2036,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2037,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2038,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2039,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2040,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2041,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2042,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2043,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2044,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2045,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2046,1,RE1,23,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2047,1,RE1,23,RE1,1.8873
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2048,1,RE1,23,RE1,1.8873
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2049,1,RE1,23,RE1,1.8873
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2050,1,RE1,23,RE1,1.8873
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2051,1,RE1,23,RE1,1.8873
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2052,1,RE1,23,RE1,1.8873
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2053,1,RE1,23,RE1,1.8873
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2036,1,RE1,23,RE1,1.3368
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2037,1,RE1,23,RE1,1.3368
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2038,1,RE1,23,RE1,1.262
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2039,1,RE1,23,RE1,0.6444
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2040,1,RE1,23,RE1,0.6737
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2041,1,RE1,23,RE1,1.0258
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2042,1,RE1,23,RE1,1.4093
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2043,1,RE1,23,RE1,2.2252
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2044,1,RE1,23,RE1,2.5936
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2045,1,RE1,23,RE1,2.6233
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2046,1,RE1,23,RE1,2.4795
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2047,1,RE1,23,RE1,1.9752
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2048,1,RE1,23,RE1,1.4677
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2049,1,RE1,23,RE1,0.9618
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2050,1,RE1,23,RE1,1.4671
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2051,1,RE1,23,RE1,1.0417
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2052,1,RE1,23,RE1,1.0728
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2053,1,RE1,23,RE1,5.19
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2036,1,RE1,23,RE1,0.8179
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2037,1,RE1,23,RE1,4.3057
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2038,1,RE1,23,RE1,8.5228
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2039,1,RE1,23,RE1,10.8914
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2040,1,RE1,23,RE1,12.6551
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2041,1,RE1,23,RE1,13.9005
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2042,1,RE1,23,RE1,15.2346
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2043,1,RE1,23,RE1,16.14
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2044,1,RE1,23,RE1,17.4962
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2045,1,RE1,23,RE1,19.2449
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2046,1,RE1,23,RE1,22.315
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2047,1,RE1,23,RE1,25.7882
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2048,1,RE1,23,RE1,28.0978
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2049,1,RE1,23,RE1,31.3144
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2050,1,RE1,23,RE1,33.3854
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2051,1,RE1,23,RE1,35.5878
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2052,1,RE1,23,RE1,39.5879
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2053,1,RE1,23,RE1,39.5879
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2020,1,RE1,23,RE1,0.141
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2021,1,RE1,23,RE1,0.1739
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2022,1,RE1,23,RE1,0.0221
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2023,1,RE1,23,RE1,0.1791
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2024,1,RE1,23,RE1,0.1791
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2025,1,RE1,23,RE1,0.1791
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2026,1,RE1,23,RE1,0.1791
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2027,1,RE1,23,RE1,0.1791
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2028,1,RE1,23,RE1,0.1791
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2029,1,RE1,23,RE1,0.1791
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2030,1,RE1,23,RE1,0.1721
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2031,1,RE1,23,RE1,0.1721
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2032,1,RE1,23,RE1,0.1721
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2033,1,RE1,23,RE1,0.1721
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2034,1,RE1,23,RE1,0.1721
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2035,1,RE1,23,RE1,0.1721
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2036,1,RE1,23,RE1,0.1721
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2037,1,RE1,23,RE1,0.1721
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2038,1,RE1,23,RE1,0.1721
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2039,1,RE1,23,RE1,0.1078
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2040,1,RE1,23,RE1,0.0887
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2041,1,RE1,23,RE1,0.0887
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2042,1,RE1,23,RE1,0.0887
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2043,1,RE1,23,RE1,0.0887
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2044,1,RE1,23,RE1,0.0887
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2045,1,RE1,23,RE1,0.0381
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2046,1,RE1,23,RE1,0.0052
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2047,1,RE1,23,RE1,0.0052
RE1,PHL_POW_ELE1,PHL_POW_TD,2020,1,RE1,23,RE1,13.4861
RE1,PHL_POW_ELE1,PHL_POW_TD,2021,1,RE1,23,RE1,14.194
RE1,PHL_POW_ELE1,PHL_POW_TD,2022,1,RE1,23,RE1,14.902
RE1,PHL_POW_ELE1,PHL_POW_TD,2023,1,RE1,23,RE1,15.61
RE1,PHL_POW_ELE1,PHL_POW_TD,2024,1,RE1,23,RE1,16.318
RE1,PHL_POW_ELE1,PHL_POW_TD,2025,1,RE1,23,RE1,17.026
RE1,PHL_POW_ELE1,PHL_POW_TD,2026,1,RE1,23,RE1,17.4451
RE1,PHL_POW_ELE1,PHL_POW_TD,2027,1,RE1,23,RE1,18.4362
RE1,PHL_POW_ELE1,PHL_POW_TD,2028,1,RE1,23,RE1,19.4273
RE1,PHL_POW_ELE1,PHL_POW_TD,2029,1,RE1,23,RE1,20.4176
RE1,PHL_POW_ELE1,PHL_POW_TD,2030,1,RE1,23,RE1,21.4087
RE1,PHL_POW_ELE1,PHL_POW_TD,2031,1,RE1,23,RE1,23.1136
RE1,PHL_POW_ELE1,PHL_POW_TD,2032,1,RE1,23,RE1,24.2692
RE1,PHL_POW_ELE1,PHL_POW_TD,2033,1,RE1,23,RE1,25.4217
RE1,PHL_POW_ELE1,PHL_POW_TD,2034,1,RE1,23,RE1,26.0425
RE1,PHL_POW_ELE1,PHL_POW_TD,2035,1,RE1,23,RE1,27.1977
RE1,PHL_POW_ELE1,PHL_POW_TD,2036,1,RE1,23,RE1,28.5607
RE1,PHL_POW_ELE1,PHL_POW_TD,2037,1,RE1,23,RE1,29.9398
RE1,PHL_POW_ELE1,PHL_POW_TD,2038,1,RE1,23,RE1,31.3505
RE1,PHL_POW_ELE1,PHL_POW_TD,2039,1,RE1,23,RE1,32.7303
RE1,PHL_POW_ELE1,PHL_POW_TD,2040,1,RE1,23,RE1,34.1817
RE1,PHL_POW_ELE1,PHL_POW_TD,2041,1,RE1,23,RE1,35.4886
RE1,PHL_POW_ELE1,PHL_POW_TD,2042,1,RE1,23,RE1,36.8938
RE1,PHL_POW_ELE1,PHL_POW_TD,2043,1,RE1,23,RE1,38.302
RE1,PHL_POW_ELE1,PHL_POW_TD,2044,1,RE1,23,RE1,39.7129
RE1,PHL_POW_ELE1,PHL_POW_TD,2045,1,RE1,23,RE1,41.1264
RE1,PHL_POW_ELE1,PHL_POW_TD,2046,1,RE1,23,RE1,42.5925
RE1,PHL_POW_ELE1,PHL_POW_TD,2047,1,RE1,23,RE1,44.0606
RE1,PHL_POW_ELE1,PHL_POW_TD,2048,1,RE1,23,RE1,45.5307
RE1,PHL_POW_ELE1,PHL_POW_TD,2049,1,RE1,23,RE1,47.0027
RE1,PHL_POW_ELE1,PHL_POW_TD,2050,1,RE1,23,RE1,49.1103
RE1,PHL_POW_ELE1,PHL_POW_TD,2051,1,RE1,23,RE1,50.5641
RE1,PHL_POW_ELE1,PHL_POW_TD,2052,1,RE1,23,RE1,52.0236
RE1,PHL_POW_ELE1,PHL_POW_TD,2053,1,RE1,23,RE1,53.5604
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2020,1,RE1,23,RE1,0.4356
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2021,1,RE1,23,RE1,0.4454
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2022,1,RE1,23,RE1,0.4552
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2023,1,RE1,23,RE1,0.465
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2024,1,RE1,23,RE1,0.4748
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2025,1,RE1,23,RE1,0.4846
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2026,1,RE1,23,RE1,0.4953
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2027,1,RE1,23,RE1,0.5059
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2028,1,RE1,23,RE1,0.5165
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2029,1,RE1,23,RE1,0.5272
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2030,1,RE1,23,RE1,0.5378
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2031,1,RE1,23,RE1,0.5499
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2032,1,RE1,23,RE1,0.562
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2033,1,RE1,23,RE1,0.574
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2034,1,RE1,23,RE1,0.5861
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2035,1,RE1,23,RE1,0.5982
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2036,1,RE1,23,RE1,0.6126
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2037,1,RE1,23,RE1,0.6269
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2038,1,RE1,23,RE1,0.6413
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2039,1,RE1,23,RE1,0.6557
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2040,1,RE1,23,RE1,0.67
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2041,1,RE1,23,RE1,0.5295
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2042,1,RE1,23,RE1,0.4882
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2043,1,RE1,23,RE1,0.4498
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2044,1,RE1,23,RE1,0.4142
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2045,1,RE1,23,RE1,0.3813
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2046,1,RE1,23,RE1,0.3518
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2047,1,RE1,23,RE1,0.3244
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2048,1,RE1,23,RE1,0.299
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2049,1,RE1,23,RE1,0.2755
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2050,1,RE1,23,RE1,0.849
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2051,1,RE1,23,RE1,0.87
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2052,1,RE1,23,RE1,0.891
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2053,1,RE1,23,RE1,0.912
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2020,1,RE1,23,RE1,5.8021
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2021,1,RE1,23,RE1,6.176
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2022,1,RE1,23,RE1,6.5498
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2023,1,RE1,23,RE1,6.9237
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2024,1,RE1,23,RE1,7.2975
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2025,1,RE1,23,RE1,7.6713
