r,t,y,TotalCapacityAnnual
RE1,PHL_INDU_OTHHPH_H2,2036,0.0
RE1,PHL_INDU_OTHHPH_H2,2037,0.0
RE1,PHL_INDU_OTHHPH_H2,2038,0.0
RE1,PHL_INDU_OTHHPH_H2,2039,0.0
RE1,PHL_INDU_OTHHPH_H2,2040,0.0
RE1,PHL_INDU_OTHHPH_H2,2041,0.0
RE1,PHL_INDU_OTHHPH_H2,2042,0.0
RE1,PHL_INDU_OTHHPH_H2,2043,0.0
RE1,PHL_INDU_OTHHPH_H2,2044,0.0
RE1,PHL_INDU_OTHHPH_H2,2045,0.0
RE1,PHL_INDU_OTHHPH_H2,2046,0.0
RE1,PHL_INDU_OTHHPH_H2,2047,0.0
RE1,PHL_INDU_OTHHPH_H2,2048,0.0
RE1,PHL_INDU_OTHHPH_H2,2049,0.0
RE1,PHL_INDU_OTHHPH_H2,2050,0.0
RE1,PHL_INDU_OTHHPH_H2,2051,0.0
RE1,PHL_INDU_OTHHPH_H2,2052,0.0
RE1,PHL_INDU_OTHHPH_H2,2053,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2020,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2021,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2022,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2023,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2024,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2025,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2026,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2027,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2028,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2029,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2030,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2031,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2032,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2033,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2034,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2035,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2036,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2037,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2038,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2039,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2040,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2041,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2042,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2043,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2044,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2045,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2046,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2047,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2048,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2049,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2050,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2051,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2052,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2053,0.0
RE1,PHL_INDU_OTHHPH_COAL,2020,1.1674
RE1,PHL_INDU_OTHHPH_COAL,2021,3.3638
RE1,PHL_INDU_OTHHPH_COAL,2022,3.4378
RE1,PHL_INDU_OTHHPH_COAL,2023,3.4358
RE1,PHL_INDU_OTHHPH_COAL,2024,3.5859
RE1,PHL_INDU_OTHHPH_COAL,2025,3.5839
RE1,PHL_INDU_OTHHPH_COAL,2026,3.7403
RE1,PHL_INDU_OTHHPH_COAL,2027,3.8206
RE1,PHL_INDU_OTHHPH_COAL,2028,3.9009
RE1,PHL_INDU_OTHHPH_COAL,2029,3.9812
RE1,PHL_INDU_OTHHPH_COAL,2030,4.0615
RE1,PHL_INDU_OTHHPH_COAL,2031,4.1527
RE1,PHL_INDU_OTHHPH_COAL,2032,4.2439
RE1,PHL_INDU_OTHHPH_COAL,2033,4.3351
RE1,PHL_INDU_OTHHPH_COAL,2034,4.4264
RE1,PHL_INDU_OTHHPH_COAL,2035,4.5176
RE1,PHL_INDU_OTHHPH_COAL,2036,4.6261
RE1,PHL_INDU_OTHHPH_COAL,2037,4.7346
RE1,PHL_INDU_OTHHPH_COAL,2038,4.8432
RE1,PHL_INDU_OTHHPH_COAL,2039,4.9517
RE1,PHL_INDU_OTHHPH_COAL,2040,5.0602
RE1,PHL_INDU_OTHHPH_COAL,2041,5.1865
RE1,PHL_INDU_OTHHPH_COAL,2042,5.3129
RE1,PHL_INDU_OTHHPH_COAL,2043,5.4392
RE1,PHL_INDU_OTHHPH_COAL,2044,5.5655
RE1,PHL_INDU_OTHHPH_COAL,2045,5.6918
RE1,PHL_INDU_OTHHPH_COAL,2046,5.8359
RE1,PHL_INDU_OTHHPH_COAL,2047,5.9799
RE1,PHL_INDU_OTHHPH_COAL,2048,6.1239
RE1,PHL_INDU_OTHHPH_COAL,2049,6.268
RE1,PHL_INDU_OTHHPH_COAL,2050,6.412
RE1,PHL_INDU_OTHHPH_COAL,2051,6.5704
RE1,PHL_INDU_OTHHPH_COAL,2052,6.7287
RE1,PHL_INDU_OTHHPH_COAL,2053,6.8871
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2020,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2021,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2022,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2023,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2024,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2025,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2026,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2027,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2028,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2029,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2030,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2031,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2032,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2033,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2034,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2035,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2036,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2037,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2038,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2039,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2040,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2041,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2042,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2043,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2044,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2045,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2046,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2047,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2048,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2049,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2050,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2051,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2052,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2053,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2020,0.4766
RE1,PHL_INDU_OTHHPH_BIOM,2021,0.4758
RE1,PHL_INDU_OTHHPH_BIOM,2022,0.4749
RE1,PHL_INDU_OTHHPH_BIOM,2023,0.4741
RE1,PHL_INDU_OTHHPH_BIOM,2024,0.4733
RE1,PHL_INDU_OTHHPH_BIOM,2025,0.4725
RE1,PHL_INDU_OTHHPH_BIOM,2026,0.4717
RE1,PHL_INDU_OTHHPH_BIOM,2027,0.4709
RE1,PHL_INDU_OTHHPH_BIOM,2028,0.4701
RE1,PHL_INDU_OTHHPH_BIOM,2029,0.4693
RE1,PHL_INDU_OTHHPH_BIOM,2030,0.4684
RE1,PHL_INDU_OTHHPH_BIOM,2031,0.4676
RE1,PHL_INDU_OTHHPH_BIOM,2032,0.4668
RE1,PHL_INDU_OTHHPH_BIOM,2033,0.466
RE1,PHL_INDU_OTHHPH_BIOM,2034,0.4652
RE1,PHL_INDU_OTHHPH_BIOM,2035,0.4644
RE1,PHL_INDU_OTHHPH_BIOM,2036,0.4636
RE1,PHL_INDU_OTHHPH_BIOM,2037,0.4628
RE1,PHL_INDU_OTHHPH_BIOM,2038,0.4619
RE1,PHL_INDU_OTHHPH_BIOM,2039,0.4611
RE1,PHL_INDU_OTHHPH_BIOM,2040,0.4603
RE1,PHL_INDU_OTHHPH_BIOM,2041,0.4595
RE1,PHL_INDU_OTHHPH_BIOM,2042,0.4587
RE1,PHL_INDU_OTHHPH_BIOM,2043,0.4578
RE1,PHL_INDU_OTHHPH_BIOM,2044,0.4578
RE1,PHL_INDU_OTHHPH_BIOM,2045,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2046,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2047,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2048,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2049,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2050,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2051,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2052,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2053,0.0
RE1,PHL_POW_TD_INDU,2020,999999.0
RE1,PHL_POW_TD_INDU,2021,999999.0
RE1,PHL_POW_TD_INDU,2022,999999.0
RE1,PHL_POW_TD_INDU,2023,999999.0
RE1,PHL_POW_TD_INDU,2024,999999.0
RE1,PHL_POW_TD_INDU,2025,999999.0
RE1,PHL_POW_TD_INDU,2026,999999.0
RE1,PHL_POW_TD_INDU,2027,999999.0
RE1,PHL_POW_TD_INDU,2028,999999.0
RE1,PHL_POW_TD_INDU,2029,999999.0
RE1,PHL_POW_TD_INDU,2030,999999.0
RE1,PHL_POW_TD_INDU,2031,999999.0
RE1,PHL_POW_TD_INDU,2032,999999.0
RE1,PHL_POW_TD_INDU,2033,999999.0
RE1,PHL_POW_TD_INDU,2034,999999.0
RE1,PHL_POW_TD_INDU,2035,999999.0
RE1,PHL_POW_TD_INDU,2036,999999.0
RE1,PHL_POW_TD_INDU,2037,999999.0
RE1,PHL_POW_TD_INDU,2038,999999.0
RE1,PHL_POW_TD_INDU,2039,999999.0
RE1,PHL_POW_TD_INDU,2040,999999.0
RE1,PHL_POW_TD_INDU,2041,999999.0
RE1,PHL_POW_TD_INDU,2042,999999.0
RE1,PHL_POW_TD_INDU,2043,999999.0
RE1,PHL_POW_TD_INDU,2044,999999.0
RE1,PHL_POW_TD_INDU,2045,999999.0
RE1,PHL_POW_TD_INDU,2046,999999.0
RE1,PHL_POW_TD_INDU,2047,999999.0
RE1,PHL_POW_TD_INDU,2048,999999.0
RE1,PHL_POW_TD_INDU,2049,999999.0
RE1,PHL_POW_TD_INDU,2050,999999.0
RE1,PHL_POW_TD_INDU,2051,999999.0
RE1,PHL_POW_TD_INDU,2052,999999.0
RE1,PHL_POW_TD_INDU,2053,999999.0
RE1,PHL_TRA_SHIP_AMMO,2020,0.0
RE1,PHL_TRA_SHIP_AMMO,2021,0.0
RE1,PHL_TRA_SHIP_AMMO,2022,0.0
RE1,PHL_TRA_SHIP_AMMO,2023,0.0
RE1,PHL_TRA_SHIP_AMMO,2024,0.0
RE1,PHL_TRA_SHIP_AMMO,2025,0.0
RE1,PHL_TRA_SHIP_AMMO,2026,0.0
RE1,PHL_TRA_SHIP_AMMO,2027,0.0
RE1,PHL_TRA_SHIP_AMMO,2028,0.0
RE1,PHL_TRA_SHIP_AMMO,2029,0.0
RE1,PHL_TRA_SHIP_AMMO,2030,0.0
RE1,PHL_TRA_SHIP_AMMO,2031,0.0
RE1,PHL_TRA_SHIP_AMMO,2032,0.0
RE1,PHL_TRA_SHIP_AMMO,2033,0.0
RE1,PHL_TRA_SHIP_AMMO,2034,0.0
RE1,PHL_TRA_SHIP_AMMO,2035,0.0
RE1,PHL_TRA_SHIP_AMMO,2036,0.0
RE1,PHL_TRA_SHIP_AMMO,2037,0.0
RE1,PHL_TRA_SHIP_AMMO,2038,0.0
RE1,PHL_TRA_SHIP_AMMO,2039,0.0
RE1,PHL_TRA_SHIP_AMMO,2040,0.0
RE1,PHL_TRA_SHIP_AMMO,2041,0.0
RE1,PHL_TRA_SHIP_AMMO,2042,0.0
RE1,PHL_TRA_SHIP_AMMO,2043,0.0
RE1,PHL_TRA_SHIP_AMMO,2044,0.0
RE1,PHL_TRA_SHIP_AMMO,2045,0.0
RE1,PHL_TRA_SHIP_AMMO,2046,0.0
RE1,PHL_TRA_SHIP_AMMO,2047,0.0
RE1,PHL_TRA_SHIP_AMMO,2048,0.0
RE1,PHL_TRA_SHIP_AMMO,2049,0.0
RE1,PHL_TRA_SHIP_AMMO,2050,0.0
RE1,PHL_TRA_SHIP_AMMO,2051,0.0
RE1,PHL_TRA_SHIP_AMMO,2052,0.0
RE1,PHL_TRA_SHIP_AMMO,2053,0.0
RE1,PHL_TRA_SHIP_LIQ,2020,3940.0
RE1,PHL_TRA_SHIP_LIQ,2021,4245.0692
RE1,PHL_TRA_SHIP_LIQ,2022,4550.2691
RE1,PHL_TRA_SHIP_LIQ,2023,4855.459
RE1,PHL_TRA_SHIP_LIQ,2024,5160.649
RE1,PHL_TRA_SHIP_LIQ,2025,5465.8389
RE1,PHL_TRA_SHIP_LIQ,2026,5815.8688
RE1,PHL_TRA_SHIP_LIQ,2027,6165.8988
RE1,PHL_TRA_SHIP_LIQ,2028,6515.9287
RE1,PHL_TRA_SHIP_LIQ,2029,6865.9586
RE1,PHL_TRA_SHIP_LIQ,2030,7215.9786
RE1,PHL_TRA_SHIP_LIQ,2031,7591.4585
RE1,PHL_TRA_SHIP_LIQ,2032,7966.9284
RE1,PHL_TRA_SHIP_LIQ,2033,8342.4083
RE1,PHL_TRA_SHIP_LIQ,2034,8717.8783
RE1,PHL_TRA_SHIP_LIQ,2035,9093.3482
RE1,PHL_TRA_SHIP_LIQ,2036,9503.0781
RE1,PHL_TRA_SHIP_LIQ,2037,9912.798
RE1,PHL_TRA_SHIP_LIQ,2038,10322.518
RE1,PHL_TRA_SHIP_LIQ,2039,11141.968
RE1,PHL_TRA_SHIP_LIQ,2040,11141.968
RE1,PHL_TRA_SHIP_LIQ,2041,11583.578
RE1,PHL_TRA_SHIP_LIQ,2042,12025.198
RE1,PHL_TRA_SHIP_LIQ,2043,12466.808
RE1,PHL_TRA_SHIP_LIQ,2044,12908.417
RE1,PHL_TRA_SHIP_LIQ,2045,13350.037
RE1,PHL_TRA_SHIP_LIQ,2046,13821.277
RE1,PHL_TRA_SHIP_LIQ,2047,14292.507
RE1,PHL_TRA_SHIP_LIQ,2048,14763.747
RE1,PHL_TRA_SHIP_LIQ,2049,16275.247
RE1,PHL_TRA_SHIP_LIQ,2050,15706.227
RE1,PHL_TRA_SHIP_LIQ,2051,16198.327
RE1,PHL_TRA_SHIP_LIQ,2052,16690.437
RE1,PHL_TRA_SHIP_LIQ,2053,17182.537
RE1,PHL_TRA_RAILF_H2,2020,0.0
RE1,PHL_TRA_RAILF_H2,2021,0.0
RE1,PHL_TRA_RAILF_H2,2022,0.0
RE1,PHL_TRA_RAILF_H2,2023,0.0
RE1,PHL_TRA_RAILF_H2,2024,0.0
RE1,PHL_TRA_RAILF_H2,2025,0.0
RE1,PHL_TRA_RAILF_H2,2026,0.0
RE1,PHL_TRA_RAILF_H2,2027,0.0
RE1,PHL_TRA_RAILF_H2,2028,0.0
RE1,PHL_TRA_RAILF_H2,2029,0.0
RE1,PHL_TRA_RAILF_H2,2030,0.0
RE1,PHL_TRA_RAILF_H2,2031,0.0
RE1,PHL_TRA_RAILF_H2,2032,0.0
RE1,PHL_TRA_RAILF_H2,2033,0.0
RE1,PHL_TRA_RAILF_H2,2034,0.0
RE1,PHL_TRA_RAILF_H2,2035,0.0
RE1,PHL_TRA_RAILF_H2,2036,0.0
RE1,PHL_TRA_RAILF_H2,2037,0.0
RE1,PHL_TRA_RAILF_H2,2038,0.0
RE1,PHL_TRA_RAILF_H2,2039,0.0
RE1,PHL_TRA_RAILF_H2,2040,0.0
RE1,PHL_TRA_RAILF_H2,2041,0.0
RE1,PHL_TRA_RAILF_H2,2042,0.0
RE1,PHL_TRA_RAILF_H2,2043,0.0
RE1,PHL_TRA_RAILF_H2,2044,0.0
RE1,PHL_TRA_RAILF_H2,2045,0.0
RE1,PHL_TRA_RAILF_H2,2046,0.0
RE1,PHL_TRA_RAILF_H2,2047,0.0
RE1,PHL_TRA_RAILF_H2,2048,0.0
RE1,PHL_TRA_RAILF_H2,2049,0.0
RE1,PHL_TRA_RAILF_H2,2050,0.0
RE1,PHL_TRA_RAILF_H2,2051,0.0
RE1,PHL_TRA_RAILF_H2,2052,0.0
RE1,PHL_TRA_RAILF_H2,2053,0.0
RE1,PHL_TRA_RAILF_LIQ,2020,0.0
RE1,PHL_TRA_RAILF_LIQ,2021,0.0
RE1,PHL_TRA_RAILF_LIQ,2022,0.001
RE1,PHL_TRA_RAILF_LIQ,2023,0.001
RE1,PHL_TRA_RAILF_LIQ,2024,0.002
RE1,PHL_TRA_RAILF_LIQ,2025,0.0021
RE1,PHL_TRA_RAILF_LIQ,2026,0.0031
RE1,PHL_TRA_RAILF_LIQ,2027,0.0041
RE1,PHL_TRA_RAILF_LIQ,2028,0.0041
RE1,PHL_TRA_RAILF_LIQ,2029,0.0052
RE1,PHL_TRA_RAILF_LIQ,2030,0.0062
RE1,PHL_TRA_RAILF_LIQ,2031,0.0072
RE1,PHL_TRA_RAILF_LIQ,2032,0.0072
RE1,PHL_TRA_RAILF_LIQ,2033,0.0082
RE1,PHL_TRA_RAILF_LIQ,2034,0.0094
RE1,PHL_TRA_RAILF_LIQ,2035,0.0104
RE1,PHL_TRA_RAILF_LIQ,2036,0.0122
RE1,PHL_TRA_RAILF_LIQ,2037,0.0132
RE1,PHL_TRA_RAILF_LIQ,2038,0.0136
RE1,PHL_TRA_RAILF_LIQ,2039,0.0156
RE1,PHL_TRA_RAILF_LIQ,2040,0.018
RE1,PHL_TRA_RAILF_LIQ,2041,0.019
RE1,PHL_TRA_RAILF_LIQ,2042,0.021
RE1,PHL_TRA_RAILF_LIQ,2043,0.023
RE1,PHL_TRA_RAILF_LIQ,2044,0.024
RE1,PHL_TRA_RAILF_LIQ,2045,0.026
RE1,PHL_TRA_RAILF_LIQ,2046,0.028
RE1,PHL_TRA_RAILF_LIQ,2047,0.03
RE1,PHL_TRA_RAILF_LIQ,2048,0.032
RE1,PHL_TRA_RAILF_LIQ,2049,0.034
RE1,PHL_TRA_RAILF_LIQ,2050,0.036
RE1,PHL_TRA_RAILF_LIQ,2051,0.039
RE1,PHL_TRA_RAILF_LIQ,2052,0.041
RE1,PHL_TRA_RAILF_LIQ,2053,0.044
RE1,PHL_TRA_RAILF_ELE,2020,0.002
RE1,PHL_TRA_RAILF_ELE,2021,0.002
RE1,PHL_TRA_RAILF_ELE,2022,0.002
RE1,PHL_TRA_RAILF_ELE,2023,0.002
RE1,PHL_TRA_RAILF_ELE,2024,0.002
RE1,PHL_TRA_RAILF_ELE,2025,0.002
RE1,PHL_TRA_RAILF_ELE,2026,0.002
RE1,PHL_TRA_RAILF_ELE,2027,0.002
RE1,PHL_TRA_RAILF_ELE,2028,0.002
RE1,PHL_TRA_RAILF_ELE,2029,0.0019
RE1,PHL_TRA_RAILF_ELE,2030,0.0019
RE1,PHL_TRA_RAILF_ELE,2031,0.0019
RE1,PHL_TRA_RAILF_ELE,2032,0.0019
RE1,PHL_TRA_RAILF_ELE,2033,0.0019
RE1,PHL_TRA_RAILF_ELE,2034,0.0019
RE1,PHL_TRA_RAILF_ELE,2035,0.0019
RE1,PHL_TRA_RAILF_ELE,2036,0.0019
RE1,PHL_TRA_RAILF_ELE,2037,0.0019
RE1,PHL_TRA_RAILF_ELE,2038,0.0019
RE1,PHL_TRA_RAILF_ELE,2039,0.0019
RE1,PHL_TRA_RAILF_ELE,2040,0.0
RE1,PHL_TRA_RAILF_ELE,2041,0.0
RE1,PHL_TRA_RAILF_ELE,2042,0.0
RE1,PHL_TRA_RAILF_ELE,2043,0.0
RE1,PHL_TRA_RAILF_ELE,2044,0.0
RE1,PHL_TRA_RAILF_ELE,2045,0.0
RE1,PHL_TRA_RAILF_ELE,2046,0.0
RE1,PHL_TRA_RAILF_ELE,2047,0.0
RE1,PHL_TRA_RAILF_ELE,2048,0.0
RE1,PHL_TRA_RAILF_ELE,2049,0.0
RE1,PHL_TRA_RAILF_ELE,2050,0.0
RE1,PHL_TRA_RAILF_ELE,2051,0.0
RE1,PHL_TRA_RAILF_ELE,2052,0.0
RE1,PHL_TRA_RAILF_ELE,2053,0.0
RE1,PHL_TRA_RAILP_H2,2020,0.0
RE1,PHL_TRA_RAILP_H2,2021,0.0
RE1,PHL_TRA_RAILP_H2,2022,0.0
RE1,PHL_TRA_RAILP_H2,2023,0.0
RE1,PHL_TRA_RAILP_H2,2024,0.0
RE1,PHL_TRA_RAILP_H2,2025,0.0
RE1,PHL_TRA_RAILP_H2,2026,0.0
RE1,PHL_TRA_RAILP_H2,2027,0.0
RE1,PHL_TRA_RAILP_H2,2028,0.0
RE1,PHL_TRA_RAILP_H2,2029,0.0
RE1,PHL_TRA_RAILP_H2,2030,0.0
RE1,PHL_TRA_RAILP_H2,2031,0.0
RE1,PHL_TRA_RAILP_H2,2032,0.0
RE1,PHL_TRA_RAILP_H2,2033,0.0
RE1,PHL_TRA_RAILP_H2,2034,0.0
RE1,PHL_TRA_RAILP_H2,2035,0.0
RE1,PHL_TRA_RAILP_H2,2036,0.0
RE1,PHL_TRA_RAILP_H2,2037,0.0
RE1,PHL_TRA_RAILP_H2,2038,0.0
RE1,PHL_TRA_RAILP_H2,2039,0.0
RE1,PHL_TRA_RAILP_H2,2040,0.0
RE1,PHL_TRA_RAILP_H2,2041,0.0
RE1,PHL_TRA_RAILP_H2,2042,0.0
RE1,PHL_TRA_RAILP_H2,2043,0.0
RE1,PHL_TRA_RAILP_H2,2044,0.0
RE1,PHL_TRA_RAILP_H2,2045,0.0
RE1,PHL_TRA_RAILP_H2,2046,0.0
RE1,PHL_TRA_RAILP_H2,2047,0.0
RE1,PHL_TRA_RAILP_H2,2048,0.0
RE1,PHL_TRA_RAILP_H2,2049,0.0
RE1,PHL_TRA_RAILP_H2,2050,0.0
RE1,PHL_TRA_RAILP_H2,2051,0.0
RE1,PHL_TRA_RAILP_H2,2052,0.0
RE1,PHL_TRA_RAILP_H2,2053,0.0
RE1,PHL_TRA_RAILP_LIQ,2020,0.0
RE1,PHL_TRA_RAILP_LIQ,2021,0.0
RE1,PHL_TRA_RAILP_LIQ,2022,0.001
RE1,PHL_TRA_RAILP_LIQ,2023,0.001
RE1,PHL_TRA_RAILP_LIQ,2024,0.002
RE1,PHL_TRA_RAILP_LIQ,2025,0.0021
RE1,PHL_TRA_RAILP_LIQ,2026,0.0031
RE1,PHL_TRA_RAILP_LIQ,2027,0.0031
RE1,PHL_TRA_RAILP_LIQ,2028,0.0041
RE1,PHL_TRA_RAILP_LIQ,2029,0.0042
RE1,PHL_TRA_RAILP_LIQ,2030,0.0052
RE1,PHL_TRA_RAILP_LIQ,2031,0.0062
RE1,PHL_TRA_RAILP_LIQ,2032,0.0062
RE1,PHL_TRA_RAILP_LIQ,2033,0.0072
RE1,PHL_TRA_RAILP_LIQ,2034,0.0084
RE1,PHL_TRA_RAILP_LIQ,2035,0.0094
RE1,PHL_TRA_RAILP_LIQ,2036,0.0112
RE1,PHL_TRA_RAILP_LIQ,2037,0.0122
RE1,PHL_TRA_RAILP_LIQ,2038,0.0126
RE1,PHL_TRA_RAILP_LIQ,2039,0.0136
RE1,PHL_TRA_RAILP_LIQ,2040,0.016
RE1,PHL_TRA_RAILP_LIQ,2041,0.018
RE1,PHL_TRA_RAILP_LIQ,2042,0.019
RE1,PHL_TRA_RAILP_LIQ,2043,0.02
RE1,PHL_TRA_RAILP_LIQ,2044,0.022
RE1,PHL_TRA_RAILP_LIQ,2045,0.023
RE1,PHL_TRA_RAILP_LIQ,2046,0.025
RE1,PHL_TRA_RAILP_LIQ,2047,0.027
RE1,PHL_TRA_RAILP_LIQ,2048,0.029
RE1,PHL_TRA_RAILP_LIQ,2049,0.031
RE1,PHL_TRA_RAILP_LIQ,2050,0.033
RE1,PHL_TRA_RAILP_LIQ,2051,0.035
RE1,PHL_TRA_RAILP_LIQ,2052,0.037
RE1,PHL_TRA_RAILP_LIQ,2053,0.04
RE1,PHL_TRA_RAILP_ELE,2020,0.002
RE1,PHL_TRA_RAILP_ELE,2021,0.002
RE1,PHL_TRA_RAILP_ELE,2022,0.002
RE1,PHL_TRA_RAILP_ELE,2023,0.002
RE1,PHL_TRA_RAILP_ELE,2024,0.002
RE1,PHL_TRA_RAILP_ELE,2025,0.002
RE1,PHL_TRA_RAILP_ELE,2026,0.002
RE1,PHL_TRA_RAILP_ELE,2027,0.002
RE1,PHL_TRA_RAILP_ELE,2028,0.002
RE1,PHL_TRA_RAILP_ELE,2029,0.0019
RE1,PHL_TRA_RAILP_ELE,2030,0.0019
RE1,PHL_TRA_RAILP_ELE,2031,0.0019
RE1,PHL_TRA_RAILP_ELE,2032,0.0019
RE1,PHL_TRA_RAILP_ELE,2033,0.0019
RE1,PHL_TRA_RAILP_ELE,2034,0.0019
RE1,PHL_TRA_RAILP_ELE,2035,0.0019
RE1,PHL_TRA_RAILP_ELE,2036,0.0019
RE1,PHL_TRA_RAILP_ELE,2037,0.0019
RE1,PHL_TRA_RAILP_ELE,2038,0.0019
RE1,PHL_TRA_RAILP_ELE,2039,0.0019
RE1,PHL_TRA_RAILP_ELE,2040,0.0
RE1,PHL_TRA_RAILP_ELE,2041,0.0
RE1,PHL_TRA_RAILP_ELE,2042,0.0
RE1,PHL_TRA_RAILP_ELE,2043,0.0
RE1,PHL_TRA_RAILP_ELE,2044,0.0
RE1,PHL_TRA_RAILP_ELE,2045,0.0
RE1,PHL_TRA_RAILP_ELE,2046,0.0
RE1,PHL_TRA_RAILP_ELE,2047,0.0
RE1,PHL_TRA_RAILP_ELE,2048,0.0
RE1,PHL_TRA_RAILP_ELE,2049,0.0
RE1,PHL_TRA_RAILP_ELE,2050,0.0
RE1,PHL_TRA_RAILP_ELE,2051,0.0
RE1,PHL_TRA_RAILP_ELE,2052,0.0
RE1,PHL_TRA_RAILP_ELE,2053,0.0
RE1,PHL_TRA_AVI_LIQ,2020,0.158
RE1,PHL_TRA_AVI_LIQ,2021,0.1644
RE1,PHL_TRA_AVI_LIQ,2022,0.1712
RE1,PHL_TRA_AVI_LIQ,2023,0.178
RE1,PHL_TRA_AVI_LIQ,2024,0.185
RE1,PHL_TRA_AVI_LIQ,2025,0.1918
RE1,PHL_TRA_AVI_LIQ,2026,0.201
RE1,PHL_TRA_AVI_LIQ,2027,0.21
RE1,PHL_TRA_AVI_LIQ,2028,0.2192
RE1,PHL_TRA_AVI_LIQ,2029,0.2284
RE1,PHL_TRA_AVI_LIQ,2030,0.2374
